,MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,price_above_median
14694,3.9537,44,4.4282407407407405,1.0208333333333333,1295.0,2.997685185185185,34.03,1
14695,3.9615,45,4.361746361746362,1.0103950103950103,1343.0,2.7920997920997923,34.02,1
14696,3.5909,38,4.2630662020905925,1.10801393728223,1312.0,2.2857142857142856,34.02,1
14697,3.4375,45,4.205333333333333,1.1226666666666667,1042.0,2.7786666666666666,34.02,1
14698,4.7612,18,4.9625,1.0807291666666667,3922.0,2.042708333333333,34.01,1
14699,2.3571,25,3.744897959183673,0.9693877551020408,543.0,1.846938775510204,34.01,1
14700,4.1296,38,4.222780569514238,1.083752093802345,1091.0,1.8274706867671693,34.02,1
14701,3.9688,35,4.981981981981982,1.0337837837837838,2101.0,2.365990990990991,34.01,1
14702,5.4035,44,5.616541353383458,0.9849624060150376,618.0,2.323308270676692,34.01,1
14703,4.6932,40,4.492424242424242,1.0378787878787878,371.0,2.810606060606061,34.02,1
14704,5.2035,40,5.83955223880597,1.0037313432835822,826.0,3.082089552238806,34.0,1
14705,6.603,32,6.497512437810945,1.0398009950248757,1030.0,2.5621890547263684,33.99,1
14706,5.1322,43,4.309859154929577,0.9507042253521126,402.0,2.830985915492957,33.99,1
14707,4.056,35,4.246376811594203,1.1188405797101448,1104.0,3.2,34.0,1
14708,4.85,34,5.35693215339233,0.9882005899705014,872.0,2.5722713864306783,34.0,1
14709,5.444,37,5.922779922779923,0.996138996138996,751.0,2.8996138996139,34.0,1
14710,5.9632,36,5.8986175115207375,1.1059907834101383,704.0,3.2442396313364057,33.99,1
14711,5.4663,36,5.39647577092511,0.9383259911894272,591.0,2.60352422907489,33.99,1
14712,4.6687,44,5.782016348773842,1.0490463215258856,1012.0,2.757493188010899,34.0,1
14713,5.7405,48,5.324626865671642,0.9440298507462688,693.0,2.5858208955223883,34.01,1
14714,4.5982,44,5.506849315068493,1.0794520547945206,961.0,2.632876712328767,34.01,1
14715,5.5284,37,5.46360153256705,0.992337164750958,689.0,2.6398467432950192,34.0,1
14716,5.3683,26,5.875586854460094,1.0539906103286385,1218.0,2.859154929577465,34.01,1
14717,4.7031,43,3.891050583657588,1.0291828793774318,1290.0,2.509727626459144,34.01,1
14718,2.8797,33,3.5779220779220777,1.0541125541125542,2475.0,2.6785714285714284,34.01,1
14719,2.9213,42,3.8990825688073394,1.0045871559633028,997.0,2.286697247706422,34.01,1
14720,2.55,38,4.438356164383562,0.958904109589041,268.0,3.671232876712329,34.0,1
14721,5.0357,45,4.870619946091645,0.9568733153638814,883.0,2.3800539083557952,34.0,1
14722,3.9643,46,5.526315789473684,1.0526315789473684,69.0,3.631578947368421,34.0,1
14723,3.2708,33,4.4319066147859925,1.1634241245136188,734.0,2.8560311284046693,34.0,1
14724,3.7614,37,3.941176470588236,1.0529411764705885,1008.0,2.9647058823529413,34.0,1
14725,3.8021,45,4.876456876456876,1.051282051282051,1190.0,2.773892773892774,33.99,1
14726,5.9641,44,4.357142857142857,1.0285714285714285,156.0,2.2285714285714286,33.99,1
14727,5.3359,21,3.67789046653144,1.099188640973631,7431.0,1.5073022312373223,33.98,1
14728,4.6277,21,3.983092638252906,1.0704473406128918,5127.0,1.805917576611483,33.99,1
14729,8.6718,32,7.073943661971831,0.9929577464788732,1400.0,2.464788732394366,33.99,1
14730,5.3194,35,6.029315960912052,1.0553745928338762,1449.0,2.359934853420196,33.99,1
14731,5.1695,36,6.207692307692308,1.0442307692307693,1305.0,2.5096153846153846,33.99,1
14732,6.8112,25,7.076693227091633,1.0079681274900398,2519.0,2.508964143426295,33.98,1
14733,6.431,30,7.06390977443609,0.849624060150376,740.0,2.781954887218045,34.0,1
14734,5.3462,46,6.75,0.998015873015873,1389.0,2.755952380952381,34.0,1
14735,5.0514,48,5.971677559912854,0.9564270152505446,1115.0,2.429193899782135,33.99,1
14736,4.1375,43,5.070610687022901,1.045801526717557,1145.0,2.185114503816794,33.99,1
14737,4.6406,45,5.508241758241758,1.010989010989011,909.0,2.4972527472527477,33.99,1
14738,3.2021,45,5.281437125748503,1.2005988023952097,679.0,2.032934131736527,33.99,1
14739,5.0407,44,6.7293868921775895,1.0845665961945032,1183.0,2.5010570824524314,34.0,1
14740,5.8993,49,7.051724137931035,1.0123152709359606,1108.0,2.729064039408867,34.0,1
14741,4.2917,52,6.329545454545454,0.9602272727272728,486.0,2.761363636363636,34.0,1
14742,4.0,49,6.866295264623956,1.0362116991643453,1018.0,2.8356545961002784,34.0,1
14743,3.825,48,6.168421052631579,1.0789473684210529,497.0,2.6157894736842104,33.99,1
14744,6.939,40,7.075794621026895,0.9657701711491442,1063.0,2.599022004889976,34.0,1
14775,2.67,33,6.147887323943662,1.2464788732394363,425.0,2.992957746478873,34.65,1
14776,1.125,46,5.714285714285714,1.4285714285714286,14.0,2.0,34.71,1
14777,4.6591,20,6.758064516129032,1.0806451612903225,551.0,2.962365591397849,34.65,1
14778,6.6772,13,7.37707182320442,1.0676795580110496,2288.0,3.160220994475138,34.68,1
14779,3.2125,19,5.2075471698113205,1.2169811320754718,314.0,2.962264150943396,34.68,1
14780,3.3173,18,5.645372645372645,1.1236691236691236,2837.0,2.323505323505324,34.65,1
14781,4.8409,31,4.675585284280936,0.9130434782608696,884.0,2.9565217391304346,34.62,1
14782,4.1573,19,6.162629757785467,1.0484429065743943,1677.0,2.901384083044982,34.63,1
14783,7.1381,7,7.424698795180723,1.0120481927710845,978.0,2.9457831325301207,34.61,1
14784,6.4865,2,8.052670080468179,1.1331382589612289,4098.0,2.997805413313826,34.6,1
14785,4.7097,12,6.505263157894737,1.0736842105263158,1048.0,2.7578947368421054,34.56,1
14786,5.3799,4,7.944629014396456,1.1877076411960132,5839.0,3.233111849390919,34.63,1
14787,5.9508,16,6.039906103286385,1.0023474178403755,1273.0,2.988262910798122,34.64,1
14788,4.8667,14,6.925742574257426,1.136138613861386,1236.0,3.0594059405940595,34.51,1
14789,5.9507,11,6.185872279700321,1.02247591865858,8721.0,3.111309311452016,34.43,1
14790,10.0285,22,8.95766129032258,1.1290322580645162,1573.0,3.1713709677419355,34.41,1
14791,5.9171,14,6.017241379310345,1.0206896551724138,1710.0,2.9482758620689653,34.52,1
14792,6.5538,7,6.309623430962343,1.0251046025104602,2298.0,3.205020920502092,34.52,1
14793,4.7778,6,7.358227848101266,1.1493670886075948,2275.0,2.8797468354430378,34.5,1
14794,4.7437,10,5.902702702702703,1.0945945945945943,1119.0,3.0243243243243243,34.46,1
14795,4.8295,10,5.938997821350762,1.0130718954248366,1773.0,3.862745098039216,34.44,1
14796,4.542,12,5.7810690423162585,1.068596881959911,10475.0,2.3329621380846324,34.4,1
14799,3.375,36,4.941176470588236,0.7058823529411765,29.0,1.7058823529411764,34.47,1
14808,8.1344,5,7.04186046511628,1.0232558139534884,1355.0,6.3023255813953485,34.5,1
14809,4.6861,16,5.494262295081967,1.0549180327868852,7030.0,2.8811475409836067,34.44,1
14810,5.4829,15,6.075165806927045,1.0383198231392778,4453.0,3.281503316138541,34.43,1
14811,4.4107,23,5.60699865410498,1.0174966352624495,2082.0,2.8021534320323016,34.42,1
14812,5.0166,21,5.329457364341085,1.003875968992248,728.0,2.8217054263565893,34.42,1
14813,3.038,17,4.54228855721393,1.1343283582089552,530.0,2.63681592039801,34.42,1
14814,5.2887,25,6.344488188976378,1.031496062992126,1763.0,3.470472440944882,34.42,1
14815,6.2971,13,6.25,1.0069444444444444,1799.0,3.123263888888889,34.42,1
14816,4.2037,5,5.433093154915079,1.1286670097786928,9842.0,2.532681420483788,34.43,1
14834,1.9875,52,3.1875,0.90625,54.0,1.6875,34.32,1
14835,4.1125,39,5.165605095541402,1.1305732484076434,903.0,2.875796178343949,34.3,1
14836,4.5491,34,7.397058823529412,1.4558823529411764,275.0,4.044117647058823,34.36,1
15207,5.0782,28,5.747983870967742,1.0,1287.0,2.594758064516129,33.94,1
15208,4.8906,34,5.894179894179894,1.0555555555555556,1159.0,3.066137566137566,33.94,1
15209,4.1205,36,5.771604938271605,1.0432098765432098,947.0,2.9228395061728394,33.94,1
15210,5.5608,34,6.08955223880597,0.9813432835820896,690.0,2.574626865671642,33.94,1
15211,4.0893,35,5.26775956284153,0.9836065573770492,1056.0,2.8852459016393444,33.94,1
15212,4.4107,31,5.69164265129683,1.07492795389049,918.0,2.645533141210375,33.93,1
15213,4.5461,33,4.696132596685083,1.0193370165745856,981.0,2.709944751381216,33.93,1
15214,3.46,31,4.457575757575758,0.9727272727272728,841.0,2.5484848484848484,33.93,1
15215,3.776,29,4.622754491017964,1.0419161676646709,1275.0,2.5449101796407185,33.93,1
15216,2.6641,31,5.035714285714286,1.088235294117647,1407.0,2.9558823529411766,33.94,1
15217,3.8194,34,5.034129692832765,1.0887372013651877,698.0,2.3822525597269624,33.93,1
15218,5.7796,32,6.107226107226107,0.9277389277389276,1296.0,3.020979020979021,33.92,1
15219,4.1321,35,5.3760683760683765,0.9344729344729344,989.0,2.8176638176638176,33.93,1
15220,3.0,24,4.626146788990826,0.9541284403669724,900.0,2.0642201834862384,33.92,1
15221,3.2158,18,4.105263157894737,1.1260964912280702,1654.0,1.8135964912280704,33.92,1
15222,5.1084,25,6.487025948103793,1.089820359281437,1452.0,2.8982035928143715,33.94,1
15223,4.5096,30,5.165048543689321,0.9935275080906149,845.0,2.73462783171521,33.94,1
15224,4.45,31,5.154377880184332,0.9930875576036866,1135.0,2.615207373271889,33.94,1
15225,6.0516,30,6.780612244897959,0.9744897959183674,1135.0,2.895408163265306,33.94,1
15226,4.225,28,5.576864535768645,1.0943683409436835,1820.0,2.7701674277016743,33.94,1
15227,3.7933,25,4.648183556405353,1.0210325047801148,1702.0,3.254302103250478,33.93,1
15228,5.583,27,6.876506024096385,0.933734939759036,2045.0,3.0798192771084336,33.94,1
15229,4.7813,30,5.95249406175772,0.9358669833729216,1255.0,2.980997624703088,33.94,1
15230,6.2452,21,7.365714285714286,1.0371428571428571,1207.0,3.4485714285714284,33.93,1
15231,6.3433,15,7.36848792884371,1.0698856416772553,2314.0,2.940279542566709,33.94,1
15232,4.7216,20,4.961481481481481,1.0148148148148148,1822.0,2.6992592592592595,33.94,1
15233,7.6486,17,7.043879907621247,0.9942263279445728,2771.0,3.199769053117783,33.93,1
15234,3.3173,12,4.00462962962963,1.102777777777778,1897.0,1.7564814814814815,33.93,1
15235,5.4617,17,5.48785046728972,1.0373831775700937,1381.0,2.581308411214953,33.92,1
15236,5.9177,27,5.53968253968254,0.9206349206349206,391.0,3.1031746031746037,33.92,1
15237,4.7222,21,5.428571428571429,1.3,398.0,5.685714285714286,33.92,1
15238,3.6106,27,4.469262295081967,1.026639344262295,1555.0,3.1864754098360657,33.91,1
15239,5.0096,34,5.936026936026936,1.02020202020202,894.0,3.01010101010101,33.91,1
15240,4.125,32,5.543478260869565,1.0905797101449275,666.0,2.4130434782608696,33.91,1
15241,4.9766,24,5.841558441558441,0.9844155844155844,1015.0,2.636363636363636,33.91,1
15242,3.7321,33,5.568281938325991,0.986784140969163,527.0,2.3215859030837005,33.91,1
15243,3.5403,36,6.226244343891403,1.16289592760181,687.0,3.1085972850678734,33.91,1
15244,6.5284,16,6.3097345132743365,0.9557522123893806,652.0,2.884955752212389,33.9,1
15245,7.898,23,6.665217391304348,0.982608695652174,693.0,3.0130434782608697,33.9,1
15246,4.9743,19,5.412935323383085,1.0298507462686568,1002.0,2.492537313432836,33.9,1
15247,4.9524,26,6.571753986332574,1.0842824601366745,1227.0,2.79498861047836,33.91,1
15248,4.3103,33,5.013189448441247,0.9640287769784172,2049.0,2.4568345323741005,33.91,1
15249,5.1952,19,6.471810089020772,1.1869436201780414,1272.0,3.774480712166172,33.92,1
15250,6.1825,33,6.961165048543689,0.9271844660194176,1204.0,2.9223300970873787,33.91,1
15251,9.5561,27,8.094936708860759,0.981012658227848,891.0,2.819620253164557,33.91,1
15252,9.3125,27,6.233082706766917,0.8571428571428571,383.0,2.8796992481203008,33.9,1
15253,5.4716,18,6.748251748251748,1.1351981351981353,1116.0,2.601398601398601,33.89,1
15254,6.3489,13,5.795527156549521,1.022364217252396,1010.0,3.226837060702876,33.9,1
15255,5.2017,24,6.21978021978022,1.0879120879120878,676.0,2.4761904761904763,33.91,1
15256,6.9399,18,6.727112676056338,1.0140845070422535,1430.0,2.517605633802817,33.9,1
15257,9.0055,28,7.573033707865169,0.9719101123595506,947.0,2.6601123595505616,33.88,1
15258,13.1107,17,8.111650485436893,0.9320388349514565,678.0,3.29126213592233,33.89,1
15259,6.0076,19,6.166031987814166,1.003808073115004,3853.0,2.9345011424219347,33.91,1
15260,7.2532,9,6.48122866894198,0.969283276450512,1070.0,3.651877133105802,33.9,1
15261,6.8429,15,6.13855421686747,0.9618473895582328,1679.0,3.3714859437751006,33.9,1
15262,6.5635,10,6.982708933717579,1.0259365994236311,1213.0,3.495677233429394,33.9,1
15263,6.2556,25,7.678111587982832,0.9892703862660944,1588.0,3.407725321888412,33.88,1
15264,6.5764,17,6.55511811023622,0.9724409448818898,755.0,2.97244094488189,33.89,1
15265,4.4375,24,5.791304347826087,1.0956521739130434,625.0,2.717391304347826,33.89,1
15266,5.6441,18,6.089593383873191,1.0523776705720194,3946.0,2.7195037904893176,33.91,1
15267,9.9071,30,8.241379310344827,1.037617554858934,956.0,2.996865203761756,33.9,1
15268,6.7528,30,6.890374331550802,1.0802139037433156,1076.0,2.877005347593583,33.89,1
15269,5.3738,35,6.444776119402985,1.0238805970149254,833.0,2.4865671641791045,33.88,1
15270,9.7956,27,7.988188976377953,0.952755905511811,711.0,2.7992125984251968,33.9,1
15271,3.3199,25,4.106854838709677,1.0383064516129032,1435.0,2.8931451612903225,33.87,1
15272,4.1287,26,3.936507936507936,0.9047619047619048,781.0,2.4793650793650794,33.86,1
15273,3.7813,35,5.002331002331002,1.0023310023310024,1230.0,2.867132867132867,33.86,1
15274,4.2937,35,6.092178770949721,1.0363128491620113,1249.0,3.488826815642458,33.86,1
15275,3.7222,35,5.53932584269663,1.0308988764044944,1152.0,3.235955056179775,33.87,1
15276,4.53,35,5.601415094339623,1.035377358490566,1343.0,3.167452830188679,33.86,1
15277,5.2099,35,5.80327868852459,1.009367681498829,1333.0,3.1217798594847777,33.86,1
15278,3.3516,32,4.960167714884696,1.0587002096436058,1283.0,2.689727463312369,33.86,1
15279,5.4217,46,5.902027027027027,1.054054054054054,770.0,2.6013513513513518,33.88,1
15280,4.285,34,5.208469055374593,0.9641693811074918,938.0,3.055374592833876,33.87,1
15281,4.4784,35,4.866141732283465,1.005249343832021,1115.0,2.926509186351706,33.87,1
15282,3.6705,34,6.17515923566879,1.1305732484076434,817.0,2.6019108280254777,33.88,1
15283,4.6477,36,5.570019723865878,0.9723865877712032,1394.0,2.749506903353057,33.86,1
15284,2.1432,33,3.808270676691729,1.1729323308270676,706.0,2.654135338345865,33.86,1
15285,5.197,36,5.890173410404624,0.9913294797687862,1066.0,3.0809248554913293,33.86,1
15286,4.5774,36,4.9614243323442135,0.9436201780415432,1173.0,3.4807121661721068,33.86,1
15287,4.0288,35,5.333333333333333,0.986842105263158,893.0,3.9166666666666665,33.86,1
15288,4.6964,35,5.613636363636363,1.0318181818181815,875.0,3.977272727272727,33.86,1
15289,4.75,35,5.626984126984127,1.1031746031746033,1247.0,3.298941798941799,33.86,1
15290,5.1237,52,5.7828418230563,0.970509383378016,1001.0,2.683646112600536,33.88,1
15291,3.9375,46,4.611607142857143,1.0044642857142858,1275.0,2.845982142857143,33.87,1
15292,4.3333,35,6.00709219858156,1.049645390070922,679.0,2.4078014184397163,33.88,1
15293,2.1991,44,3.08,0.87,301.0,3.01,33.87,1
15294,2.315,52,5.135135135135135,1.237837837837838,429.0,2.3189189189189188,33.87,1
15295,4.0812,45,5.023076923076923,1.126923076923077,585.0,2.25,33.88,1
15296,7.2893,32,6.009779951100245,0.8777506112469438,967.0,2.3643031784841075,33.88,1
15297,3.75,52,6.018957345971564,1.3080568720379149,609.0,2.8862559241706163,33.88,1
15298,5.2336,34,6.382758620689655,1.0034482758620689,784.0,2.703448275862069,33.88,1
15299,5.3649,32,6.399239543726236,1.038022813688213,719.0,2.7338403041825097,33.88,1
15300,5.3986,32,6.94468085106383,1.0382978723404257,575.0,2.4468085106382977,33.88,1
15301,7.875,30,7.550925925925926,0.9814814814814816,523.0,2.4212962962962963,33.89,1
15302,5.2897,35,5.775910364145658,0.988795518207283,991.0,2.775910364145658,33.88,1
15303,4.675,34,5.3486590038314175,0.9386973180076628,661.0,2.532567049808429,33.88,1
15304,2.9861,28,4.593253968253968,1.0674603174603174,1360.0,2.6984126984126986,33.87,1
15305,3.4338,34,4.719063545150502,0.9765886287625418,1040.0,3.4782608695652173,33.87,1
15306,5.3836,33,6.591666666666667,1.0666666666666669,771.0,3.2125,33.88,1
15307,5.7519,27,6.298192771084337,1.0120481927710845,1037.0,3.1234939759036147,33.88,1
15308,3.0893,25,3.83547557840617,1.12853470437018,755.0,1.9408740359897168,33.87,1
15309,3.3594,32,4.969298245614035,0.9473684210526316,693.0,3.039473684210526,33.87,1
15310,5.6409,35,5.56231884057971,1.0115942028985507,1302.0,3.773913043478261,33.87,1
15311,3.3438,17,4.409214092140921,1.0785907859078592,1216.0,3.2953929539295395,33.86,1
15312,5.5867,35,5.350574712643678,1.0402298850574712,516.0,2.9655172413793105,33.86,1
15313,3.3008,28,3.8535911602209945,1.0994475138121549,1220.0,3.3701657458563536,33.86,1
15314,6.5945,21,8.132992327365729,1.1099744245524297,1413.0,3.613810741687979,33.9,1
15315,3.0214,19,4.113662456946039,1.0459242250287026,2300.0,2.640642939150402,33.89,1
15316,3.6946,17,3.905339805825242,1.1201456310679612,1701.0,2.0643203883495147,33.89,1
15317,7.1472,25,7.613333333333333,1.08,486.0,3.24,33.89,1
15318,6.4514,16,7.204488778054863,1.054862842892768,1227.0,3.0598503740648377,33.91,1
15319,6.9113,17,7.484536082474227,0.9690721649484536,630.0,3.247422680412371,33.9,1
15320,7.2478,25,7.855392156862745,1.0024509803921569,1291.0,3.1642156862745097,33.9,1
15321,6.8268,21,6.782515991471215,0.953091684434968,1416.0,3.0191897654584223,33.9,1
15322,6.6897,22,7.408783783783784,1.0016891891891893,1915.0,3.2347972972972974,33.89,1
15323,6.9612,24,8.307053941908714,1.049792531120332,820.0,3.4024896265560165,33.89,1
15324,6.4218,19,7.153846153846154,1.0384615384615383,786.0,3.358974358974359,33.89,1
15325,3.7361,19,5.03416149068323,1.0186335403726707,871.0,2.7049689440993787,33.88,1
15326,3.343,22,4.285714285714286,1.216117216117216,1382.0,2.531135531135531,33.89,1
15327,3.3036,24,3.75,0.9915254237288136,1519.0,2.1454802259887007,33.88,1
15328,3.5667,28,4.616343490304709,1.0415512465373962,2026.0,2.806094182825485,33.88,1
15329,3.6417,28,4.63943161634103,1.0692717584369449,1682.0,2.9875666074600358,33.88,1
15330,5.1784,12,6.25,0.98046875,685.0,2.67578125,33.87,1
15331,5.2949,33,4.5,1.1,34.0,3.4,33.85,1
15332,4.6806,18,4.633802816901408,1.0140845070422535,209.0,2.943661971830986,33.86,1
15333,5.9639,22,6.330708661417323,1.031496062992126,1486.0,2.3401574803149607,33.89,1
15334,7.3658,14,7.010324483775811,1.0044247787610618,2138.0,3.1533923303834808,33.88,1
15335,6.5843,20,7.351201478743068,0.99815157116451,1886.0,3.4861367837338264,33.88,1
15336,5.6549,15,6.69038208168643,1.061923583662714,2569.0,3.38471673254282,33.87,1
15337,5.5918,20,6.193846153846154,0.9969230769230768,1997.0,3.0723076923076924,33.9,1
15338,5.2037,25,5.885931558935361,0.973384030418251,811.0,3.0836501901140685,33.9,1
15339,5.7951,24,6.63575042158516,1.053962900505902,1912.0,3.224283305227656,33.89,1
15340,5.7457,24,6.732793522267206,1.0182186234817814,1616.0,3.2712550607287447,33.89,1
15341,3.1534,19,5.35251798561151,1.0743405275779376,1149.0,2.7553956834532376,33.86,1
15342,3.0227,16,4.515254237288136,1.2474576271186442,1534.0,5.2,33.87,1
15343,5.6573,19,6.713080168776371,1.1772151898734178,891.0,3.759493670886076,33.87,1
15344,2.7759,18,4.013353115727003,1.0578635014836797,2726.0,4.044510385756676,33.85,1
15345,5.8243,13,5.838420107719928,1.0466786355475763,1546.0,2.7755834829443446,33.89,1
15346,7.0526,18,6.117283950617284,0.925925925925926,1027.0,3.169753086419753,33.88,1
15347,4.6172,24,5.46095717884131,1.0604534005037782,1050.0,2.6448362720403025,33.89,1
15348,5.3339,19,6.466230936819172,1.0958605664488017,1430.0,3.1154684095860565,33.88,1
15349,4.0714,21,6.414583333333334,1.0604166666666666,1431.0,2.98125,33.89,1
15350,4.1064,16,5.0231548480463095,1.024602026049204,1769.0,2.560057887120116,33.86,1
15351,6.4265,16,6.909565217391305,1.0347826086956522,1971.0,3.4278260869565216,33.87,1
15352,6.5755,23,6.813370473537605,1.0027855153203342,1196.0,3.331476323119777,33.9,1
15353,7.0352,24,7.867579908675799,1.0182648401826484,707.0,3.228310502283105,33.9,1
15354,4.625,25,6.554716981132075,1.018867924528302,840.0,3.169811320754717,33.89,1
15355,6.0132,23,6.815561959654179,1.0230547550432276,1209.0,3.484149855907781,33.88,1
15356,6.7837,19,6.328571428571428,0.9678571428571427,1787.0,3.191071428571429,33.89,1
15357,6.9308,18,6.704761904761905,1.0793650793650793,1048.0,3.326984126984127,33.88,1
15358,6.2185,15,6.519951632406288,1.082224909310762,2531.0,3.060459492140266,33.88,1
15359,5.2131,5,4.898805340829234,1.0182712579058328,3521.0,2.4743499648629657,33.87,1
15360,9.2327,19,8.118279569892474,1.014336917562724,904.0,3.240143369175627,33.88,1
15361,6.0591,19,6.397435897435898,0.9686609686609686,2457.0,3.5,33.87,1
15362,4.2566,16,4.924731182795699,1.0595533498759304,3107.0,2.5698924731182795,33.87,1
15363,3.5625,18,5.782608695652174,1.2608695652173914,95.0,4.130434782608695,33.86,1
15364,6.3303,14,6.028358208955224,0.9985074626865672,1905.0,2.843283582089552,33.92,1
15365,5.457,13,4.716332378223496,1.0415472779369628,1565.0,2.2421203438395416,33.92,1
15366,8.0287,11,8.007211538461538,0.9855769230769232,1460.0,3.5096153846153846,33.92,1
15367,6.0571,17,6.207598371777476,1.0366350067842605,2054.0,2.7869742198100407,33.92,1
15368,6.5841,14,7.271375464684015,1.0483271375464684,671.0,2.494423791821561,33.93,1
15369,4.6315,16,6.366520787746171,1.0787746170678336,2306.0,2.5229759299781183,33.92,1
15370,7.0217,25,8.023136246786633,0.9794344473007712,1278.0,3.2853470437017998,33.89,1
15371,6.0829,17,6.506079027355623,1.0265957446808511,3822.0,2.904255319148936,33.88,1
15372,6.6678,16,7.6923076923076925,1.017094017094017,871.0,3.7222222222222223,33.88,1
15373,6.5437,14,6.901548672566372,0.9966814159292036,2923.0,3.233407079646017,33.9,1
15374,7.5744,25,6.932926829268292,1.0365853658536586,524.0,3.1951219512195124,33.9,1
15375,7.8537,22,8.156182212581346,1.0455531453362257,1485.0,3.2212581344902387,33.9,1
15376,7.4947,4,7.311042590094431,1.054345731354789,16122.0,3.1069570244748506,33.89,1
15377,6.6536,9,6.961151079136691,1.0920863309352518,2090.0,3.0071942446043165,33.88,1
15378,8.1117,8,7.873990306946688,1.012924071082391,2070.0,3.344103392568659,33.88,1
15379,8.9088,7,8.014003294892916,0.9967051070840196,4160.0,3.42668863261944,33.89,1
15380,5.6403,23,6.936073059360731,1.0730593607305936,1568.0,3.5799086757990866,33.85,1
15381,6.057,21,6.674358974358975,1.035897435897436,1350.0,3.4615384615384617,33.85,1
15382,5.2227,18,5.552147239263804,0.9355828220858896,1189.0,3.647239263803681,33.85,1
15383,5.806,16,6.872516556291391,1.054635761589404,1558.0,2.5794701986754967,33.85,1
15384,10.1299,25,8.23963133640553,0.935483870967742,676.0,3.115207373271889,33.84,1
15385,10.5981,17,8.973140495867769,1.0640495867768596,1605.0,3.316115702479338,33.84,1
15386,8.3931,9,7.38830162085976,1.1296687808315715,4005.0,2.8224101479915435,33.84,1
15387,7.2554,16,7.577154308617234,1.0100200400801602,1665.0,3.3366733466933867,33.85,1
15388,6.1504,16,6.935229067930489,1.042654028436019,2146.0,3.390205371248025,33.86,1
15389,7.0592,16,7.434579439252336,1.0023364485981308,1663.0,3.885514018691589,33.87,1
15390,7.7752,23,7.638461538461539,1.0692307692307692,826.0,3.1769230769230767,33.81,1
15391,9.8074,16,8.789823008849558,1.0685840707964602,1373.0,3.0376106194690267,33.8,1
15392,4.3269,13,5.926686217008798,1.06158357771261,1081.0,3.1700879765395893,33.79,1
15393,6.67,11,6.495067817509248,0.998766954377312,4409.0,2.718249075215783,33.8,1
15394,7.3681,13,7.584033613445378,1.158263305322129,2061.0,2.8865546218487395,33.85,1
15395,8.7124,15,8.042735042735043,1.0897435897435896,1448.0,3.094017094017094,33.84,1
15396,6.6207,16,6.858546168958743,0.986247544204322,1496.0,2.93909626719057,33.84,1
15397,6.4415,15,7.077981651376147,1.048165137614679,1262.0,2.8944954128440368,33.83,1
15398,6.7274,5,5.910931174089069,0.9649122807017544,1913.0,2.5816464237516867,33.84,1
15399,10.1316,14,8.466512702078521,1.020785219399538,1400.0,3.233256351039261,33.86,1
15400,8.2375,14,8.916363636363636,1.0763636363636364,954.0,3.469090909090909,33.83,1
15401,6.9544,4,9.289879931389365,1.4065180102915953,1753.0,3.006861063464837,33.85,1
15402,9.1808,12,8.400541271989175,1.0148849797023003,2443.0,3.3058186738836266,33.82,1
15403,7.1193,2,9.09375,1.09375,199.0,3.109375,33.81,1
15404,6.0531,25,5.833333333333333,1.0021097046413503,1666.0,3.5147679324894514,33.8,1
15405,4.2564,25,5.592105263157895,1.0855263157894737,4528.0,4.2556390977443606,33.79,1
15406,8.847,14,8.093959731543624,0.953020134228188,572.0,3.838926174496644,33.81,1
15407,6.925,18,7.902004454342984,1.0556792873051224,1506.0,3.354120267260579,33.78,1
15408,4.7804,17,5.305128205128205,1.0320512820512822,2442.0,3.1307692307692307,33.78,1
15409,5.2541,5,5.469879518072289,1.0860585197934596,1467.0,2.5249569707401034,33.8,1
15410,8.4112,16,7.488888888888889,0.9407407407407408,789.0,2.922222222222222,33.61,1
15411,6.2177,16,6.3915094339622645,1.0393081761006289,1962.0,3.0849056603773586,33.62,1
15412,5.7871,24,6.184294871794871,1.0592948717948718,1972.0,3.16025641025641,33.61,1
15413,6.0471,17,6.535849056603774,0.979245283018868,1713.0,3.232075471698113,33.61,1
15414,7.1497,21,6.755244755244755,0.93006993006993,860.0,3.006993006993007,33.61,1
15415,6.8667,24,7.321739130434783,1.008695652173913,781.0,3.395652173913044,33.6,1
15416,7.5488,25,7.550403225806452,1.0524193548387095,1648.0,3.3225806451612905,33.6,1
15417,6.1401,23,6.305799648506151,1.0140597539543057,1695.0,2.978910369068541,33.61,1
15418,6.2403,13,6.54320987654321,1.0336700336700335,2897.0,3.251402918069585,33.63,1
15419,4.4063,9,4.564426877470356,1.0434782608695652,3086.0,2.439525691699605,33.63,1
15420,4.6369,43,4.413394919168591,1.0138568129330254,930.0,2.147806004618938,33.77,1
15421,5.6346,36,6.154205607476635,1.0654205607476634,531.0,2.481308411214953,33.72,1
15422,6.7921,25,6.984547461368654,0.9911699779249448,1517.0,3.34878587196468,33.6,1
15423,7.5791,18,6.783904619970194,1.052160953800298,1918.0,2.8584202682563338,33.59,1
15424,7.2592,20,7.135294117647059,1.0058823529411764,565.0,3.323529411764706,33.6,1
15425,7.5196,16,7.895287958115183,1.031413612565445,1172.0,3.068062827225131,33.58,1
15426,7.9294,18,7.722488038277512,1.0047846889952152,692.0,3.311004784688995,33.57,1
15427,8.0082,16,7.790528233151184,1.029143897996357,1642.0,2.9908925318761383,33.57,1
