,x1,x2,x3,x4,x5,x7,x8,x9,x10,class
34878,-1.01583,-14.2577,0,-7.12884,0.887229,0,0,170.304,1186.0,0
34879,0.591003,-10.2101,1,-5.10504,-0.445761,0,1,212.76,1017.0,1
34880,3.4172,-11.9304,0,-5.96519,-0.49273,0,1,423.401,1004.0,0
34881,2.12132,-14.4232,0,-7.21162,-0.633814,0,1,478.62,1080.0,1
34882,0.255487,-10.5573,1,-5.27866,-0.234547,0,1,156.441,1093.0,1
34884,0.895272,-14.0338,0,-7.01692,0.596227,1,0,356.648,1100.0,0
34886,3.10116,-10.2469,1,-5.12343,0.729496,0,0,238.599,1198.0,0
34887,-4.04825,-12.4308,2,-6.21542,0.283611,1,1,273.099,1096.0,1
34897,-0.031212,-14.7409,0,-7.37043,-0.879846,0,1,291.483,1129.0,1
34898,1.43217,-14.1337,0,-7.06684,0.282476,1,1,423.918,1189.0,1
34900,-4.16008,-10.4718,0,-5.23591,-0.701093,0,1,372.395,1062.0,1
34904,1.51325,-14.4322,2,-7.21609,0.406785,0,1,290.909,1060.0,1
34906,-1.65688,-12.5017,0,-6.25086,0.084439,0,1,484.744,1068.0,1
34907,3.8921,-14.2461,0,-7.12304,0.391382,1,1,374.206,1033.0,1
34908,-4.82528,-11.3552,0,-5.67759,-0.017076,0,1,384.699,1022.0,1
34910,0.362349,-14.6434,0,-7.3217,0.862835,0,0,337.788,1007.0,0
34913,3.98618,-12.9367,0,-6.46836,-0.106839,0,1,310.336,1027.0,1
34916,-3.93103,-14.9975,2,-7.49875,0.807986,0,0,225.283,1095.0,0
34917,-2.38856,-11.0742,0,-5.53708,-0.59875,0,1,301.359,1019.0,1
34920,1.22508,-12.4801,2,-6.24004,-0.263464,0,1,223.716,1130.0,1
34922,4.07546,-14.3929,0,-7.19647,0.242976,1,1,224.827,1074.0,1
34923,-2.3418,-12.8034,0,-6.40172,-0.365932,0,1,330.304,1200.0,1
34925,-1.78635,-14.8214,2,-7.41071,-0.366124,0,1,452.302,1090.0,1
34926,-3.6154,-10.3457,2,-5.17287,-0.697746,0,1,447.303,1185.0,1
34928,0.567097,-12.6082,0,-6.30409,0.646919,1,0,418.959,1112.0,0
34930,-1.13824,-13.8551,0,-6.92753,-0.578715,0,1,313.558,1027.0,1
34931,-1.14119,-12.2903,2,-6.14516,0.641356,1,0,307.419,1049.0,0
34932,1.7202,-14.9365,2,-7.46824,-0.419975,0,1,136.727,1200.0,1
34934,0.83276,-14.6323,0,-7.31613,0.490931,0,1,461.443,1125.0,1
34935,-4.0645,-11.232,0,-5.61598,0.004536,0,1,179.085,1171.0,1
34938,-1.27883,-13.8563,0,-6.92817,-0.370778,1,1,381.441,1054.0,1
34939,-1.44658,-14.9974,0,-7.49871,0.416285,0,1,439.095,1122.0,1
34940,1.74918,-12.8042,0,-6.4021,-0.204481,1,1,166.381,1187.0,1
34941,0.790023,-14.7768,2,-7.38842,-0.592288,1,1,260.655,1193.0,1
34943,-3.81225,-14.4278,2,-7.21389,-0.342716,0,1,274.983,1159.0,1
34948,2.39308,-12.4029,0,-6.20145,-0.83088,0,1,219.225,1064.0,0
34951,-2.95611,-14.3913,0,-7.19567,0.851479,0,0,205.106,1129.0,0
34958,-0.043874,-10.0966,2,-5.04829,0.849572,0,0,144.19,1195.0,0
34960,-3.03385,-13.5711,0,-6.78554,-0.583266,1,1,312.423,1198.0,1
34962,4.16451,-11.4741,2,-5.73703,0.511996,0,0,199.562,1055.0,0
34967,-4.70455,-11.7109,0,-5.85546,0.230029,0,1,355.356,1071.0,1
34970,-2.21386,-14.1831,2,-7.09153,-0.55033,0,1,112.337,1014.0,1
34973,-3.12177,-14.0818,2,-7.04091,-0.259412,0,1,220.033,1022.0,1
34977,1.53153,-10.749,0,-5.37452,0.394449,0,1,445.987,1182.0,1
34978,3.91503,-12.638,1,-6.31901,-0.977206,0,1,161.224,1091.0,1
34980,-4.65648,-14.9822,0,-7.4911,0.873912,0,0,429.5,1038.0,0
34981,-4.40781,-14.4176,0,-7.20882,0.694776,0,0,417.171,1042.0,0
34982,-4.63886,-11.0834,0,-5.5417,0.152729,1,1,120.0,1085.0,1
34985,-3.79239,-10.9078,2,-5.4539,0.783766,1,0,250.255,1099.0,0
34995,4.44655,-13.3751,0,-6.68756,-0.068238,0,1,184.514,1172.0,1
34999,2.71634,-12.671,1,-6.33549,0.311557,0,1,262.317,1057.0,1
35000,-4.30554,-14.7552,2,-7.37758,-0.965017,0,1,241.638,1098.0,1
35003,-2.75539,-13.4508,0,-6.72538,-0.722319,1,1,410.905,1183.0,1
35006,4.38173,-12.7422,2,-6.37108,-0.195169,1,1,186.698,1007.0,1
35009,-0.60346,-10.3242,0,-5.16208,0.228959,1,1,434.146,1071.0,1
35010,2.61843,-10.4444,0,-5.22218,0.8652,0,0,248.959,1150.0,0
35011,1.84888,-14.9249,1,-7.46243,-0.803123,1,1,252.818,1018.0,0
35014,4.59404,-14.5001,0,-7.25003,-0.718393,1,1,491.412,1019.0,1
35017,4.40661,-12.2959,0,-6.14797,-0.228591,0,1,468.219,1033.0,1
35021,-2.00679,-14.5683,0,-7.28415,-0.036873,0,1,172.857,1117.0,1
35023,4.54256,-13.4015,2,-6.70073,-0.669541,1,1,161.968,1009.0,1
35024,-0.490931,-12.03,0,-6.01502,-0.086984,0,1,356.421,1007.0,1
35026,3.04192,-12.235,1,-6.11749,0.966671,0,0,295.078,1183.0,0
35027,-1.19198,-10.8918,0,-5.4459,-0.468272,0,1,171.625,1110.0,1
35028,3.67203,-11.7005,0,-5.85027,0.15995,0,1,126.623,1031.0,1
35031,0.712532,-12.0491,0,-6.02454,-0.619247,1,1,251.968,1181.0,1
35033,-2.52691,-12.2543,0,-6.12717,0.826013,1,0,264.715,1173.0,0
35035,0.7038,-10.7488,1,-5.37442,-0.658874,0,1,357.342,1056.0,1
35036,-2.17574,-11.7082,0,-5.85412,0.198137,1,1,142.017,1134.0,1
35037,-4.99976,-10.7318,0,-5.3659,0.037108,0,1,276.508,1131.0,1
35039,-3.47808,-13.6032,0,-6.80161,-0.656884,0,1,238.59,1103.0,1
35040,-2.27988,-10.5803,2,-5.29014,0.9807,0,0,148.373,1104.0,0
35041,4.97499,-10.3269,2,-5.16347,-0.882198,0,1,280.589,1002.0,1
35042,-1.13491,-10.6511,0,-5.32554,0.976147,0,0,209.779,1186.0,0
35043,2.27775,-11.4525,0,-5.72627,-0.695181,0,1,420.683,1047.0,1
35045,-4.76602,-14.3494,0,-7.17471,0.867661,0,0,160.279,1122.0,0
35047,2.39227,-12.0908,0,-6.04541,0.34019,0,1,410.728,1130.0,1
35049,-3.08306,-12.7604,2,-6.3802,-0.926121,0,1,403.076,1171.0,1
35050,-0.185005,-12.1859,0,-6.09293,-0.77915,0,1,157.317,1199.0,1
35051,2.40956,-12.7933,0,-6.39667,-0.327439,1,1,190.497,1136.0,1
35052,-1.29868,-11.567,0,-5.78349,0.925584,0,0,459.049,1068.0,0
35054,1.24131,-11.5512,1,-5.77559,0.280456,0,1,302.183,1064.0,1
35055,4.26795,-13.936,2,-6.96801,-0.448247,1,1,316.392,1005.0,1
35056,3.83629,-12.7575,1,-6.37877,0.965107,1,0,417.032,1008.0,0
35057,3.57178,-12.5991,0,-6.29953,-0.856398,1,1,198.456,1038.0,1
35058,-2.79889,-14.0935,0,-7.04674,0.383446,0,1,185.74,1184.0,1
35059,4.11675,-10.502,1,-5.25098,0.743599,0,0,491.458,1188.0,0
35061,1.28506,-11.4273,0,-5.71366,-0.440091,0,1,376.818,1092.0,1
35063,3.66119,-10.3426,0,-5.1713,-0.416719,1,1,398.455,1149.0,1
35065,-4.96639,-10.1273,0,-5.06366,0.512802,1,0,373.105,1159.0,0
35066,4.00862,-12.9185,2,-6.45923,-0.254434,0,1,115.389,1188.0,1
35069,2.4719,-13.7104,2,-6.85521,-0.983193,1,1,172.091,1184.0,0
35070,-0.18106,-11.2782,0,-5.63909,-0.201682,0,1,378.661,1189.0,1
35073,-0.672385,-10.7718,2,-5.38591,0.556942,1,0,261.773,1101.0,0
35074,3.55699,-13.8676,1,-6.93378,-0.821056,0,1,252.611,1083.0,1
35075,-3.75193,-10.867,0,-5.43352,-0.039328,0,1,436.849,1179.0,1
35076,-0.830604,-14.2838,0,-7.1419,0.397711,0,1,283.596,1023.0,1
35077,-3.93568,-12.9024,0,-6.45122,-0.921252,0,1,276.188,1036.0,1
35078,-0.699099,-13.1062,0,-6.55308,-0.55743,1,1,413.049,1059.0,1
35080,0.697019,-14.9059,1,-7.45296,-0.630325,0,1,228.494,1161.0,1
35082,3.92608,-11.1654,1,-5.5827,0.906456,0,0,181.489,1019.0,0
35084,1.75914,-12.1487,0,-6.07434,-0.087215,0,1,489.721,1157.0,1
35086,-2.72405,-11.4685,0,-5.73423,-0.178522,1,1,295.276,1056.0,1
35089,-4.73954,-10.7951,0,-5.39757,-0.322337,0,1,457.355,1119.0,1
35092,-4.48941,-11.6708,0,-5.8354,0.14988,0,1,130.42,1174.0,1
35095,-3.46888,-13.7571,0,-6.87855,-0.404362,1,1,370.35,1127.0,1
35096,4.09811,-11.9516,0,-5.9758,0.114475,0,1,435.259,1139.0,1
35101,1.58282,-14.2503,0,-7.12517,0.628647,1,0,206.526,1178.0,0
35102,-4.84536,-14.8494,0,-7.42471,-0.130634,0,1,278.634,1047.0,1
35103,-3.75671,-14.3005,0,-7.15024,0.980042,1,0,353.884,1059.0,0
35106,-2.47644,-12.3411,0,-6.17055,-0.582719,0,1,112.221,1083.0,1
35107,2.13684,-13.5125,1,-6.75623,0.337295,1,1,423.109,1106.0,1
35109,2.32158,-13.5741,0,-6.78705,0.3956,0,1,245.295,1197.0,1
35112,-3.56585,-12.0316,0,-6.01578,0.082675,1,1,338.534,1017.0,1
35113,3.3977,-11.1047,0,-5.55237,0.364271,0,1,431.287,1059.0,1
35114,-0.768632,-11.3881,0,-5.69407,0.649554,0,0,189.16,1007.0,0
35119,2.12174,-11.0288,2,-5.51438,0.098948,1,1,369.173,1184.0,1
35120,-4.88805,-10.1426,0,-5.0713,0.585637,0,0,400.719,1089.0,0
35122,1.70444,-11.9334,2,-5.96668,0.415255,0,1,121.748,1129.0,1
35123,-1.96292,-11.1683,0,-5.58417,0.207475,1,1,258.066,1148.0,1
35124,-2.88654,-14.2972,0,-7.1486,-0.995583,0,1,334.462,1168.0,1
35128,-1.08489,-12.7296,0,-6.36479,-0.634844,1,1,137.101,1121.0,1
35131,3.73761,-11.2329,0,-5.61647,0.30198,0,1,441.061,1118.0,1
35132,0.880751,-13.7744,1,-6.88722,0.364126,0,1,259.717,1003.0,1
35133,-0.155703,-14.6344,2,-7.31718,-0.875879,0,1,264.382,1104.0,1
35134,1.33044,-13.388,2,-6.694,0.647694,0,0,448.514,1102.0,0
35140,0.849144,-12.5965,0,-6.29823,-0.198487,0,1,397.583,1040.0,1
35142,0.788985,-10.1561,0,-5.07805,-0.130379,0,1,211.783,1173.0,1
35143,-3.17324,-10.5188,0,-5.25939,-0.010511,1,1,256.972,1171.0,1
35146,-0.225025,-12.7887,0,-6.39435,0.544426,1,0,309.038,1150.0,0
35147,-0.607031,-10.7945,2,-5.39726,-0.07634,0,1,148.988,1101.0,1
35148,-4.00514,-10.1094,2,-5.05468,0.990044,0,0,293.977,1122.0,0
35149,2.22241,-10.4676,0,-5.23382,-0.521438,0,1,456.401,1111.0,1
35150,-4.94755,-13.5026,0,-2.47377,-0.156422,0,1,490.343,1130.0,1
35153,-1.38956,-10.8784,0,-5.43922,0.684621,0,0,311.111,1172.0,0
35154,-4.13346,-14.2814,0,-7.14072,-0.486775,0,1,118.507,1122.0,1
35156,-1.23439,-13.8665,0,-6.93324,0.865496,0,0,292.614,1131.0,0
35158,4.16995,-12.4553,1,-6.22766,-0.760676,0,1,489.881,1147.0,1
35159,-0.193672,-14.826,0,-7.41301,-0.583366,0,1,488.964,1125.0,1
35161,-4.43032,-10.7345,0,-5.36724,0.954241,0,0,496.566,1155.0,0
35164,2.37758,-12.2207,0,-6.11037,0.199904,1,1,336.046,1018.0,0
35167,1.86445,-14.2422,0,-7.1211,0.169305,0,1,361.713,1062.0,1
35173,2.57767,-13.8226,1,-6.91129,-0.729772,1,1,383.33,1044.0,1
35174,4.66166,-13.2548,0,-6.6274,0.603175,0,0,432.107,1066.0,0
35175,-4.17228,-12.9102,0,-6.4551,-0.620743,1,1,374.236,1194.0,1
35176,1.99214,-13.1049,0,-6.55247,-0.600555,0,1,485.518,1054.0,1
35179,1.62085,-12.3643,2,-6.18213,-0.604955,1,1,286.902,1029.0,1
35181,-2.90764,-13.1687,2,-6.58435,-0.017874,0,1,476.779,1033.0,1
35182,-1.2174,-10.0605,0,-5.03024,-0.718216,1,1,172.083,1132.0,1
35184,-2.39963,-10.1332,0,-5.06662,0.746126,0,0,280.116,1128.0,0
35185,3.80357,-11.5409,0,-5.77045,-0.287446,1,1,311.412,1140.0,1
35187,-0.010051,-14.8628,0,-7.43142,-0.02119,1,1,154.519,1157.0,1
35189,-1.07202,-11.3006,0,-5.65028,0.686937,0,0,145.484,1143.0,0
35190,3.80854,-13.061,1,-6.5305,-0.097741,0,1,289.139,1138.0,1
35195,-2.26741,-14.781,2,-7.39049,0.068268,0,1,487.941,1078.0,1
35197,4.97326,-14.5789,0,-7.28947,0.260249,0,1,195.362,1032.0,1
35198,1.77804,-14.9983,0,-7.49917,0.335582,0,1,373.74,1153.0,1
35201,-0.068427,-10.3911,2,-5.19555,-0.63115,0,1,313.066,1194.0,1
35203,-4.76592,-13.6814,2,-6.84071,-0.416106,0,1,215.79,1169.0,1
35204,-4.38836,-13.5372,2,-6.76862,0.292719,1,1,467.167,1043.0,1
35209,0.663401,-11.8147,1,-5.90737,-0.442544,0,1,458.772,1115.0,1
35211,-0.031196,-10.5607,2,-5.28037,0.038886,0,1,124.332,1126.0,1
35212,3.54851,-12.6026,0,-6.30132,-0.69768,0,1,147.496,1129.0,1
35213,-1.51922,-10.9933,2,-5.49665,0.12672,1,1,456.9,1017.0,1
35214,4.25844,-11.8788,2,-5.93939,0.602317,0,0,165.133,1102.0,0
35215,4.02119,-12.6913,1,-6.34567,-0.587636,1,1,170.443,1050.0,1
35216,0.609314,-14.2608,1,-7.1304,0.654556,0,0,332.618,1054.0,0
35217,2.88199,-13.3489,0,-6.67445,-0.561609,1,1,169.752,1053.0,1
35219,3.23023,-10.6605,0,-5.33025,-0.618338,0,1,104.251,1094.0,0
35220,1.66649,-11.4106,0,-5.70529,0.659558,0,0,378.946,1052.0,0
35222,-3.84999,-14.7514,0,-7.37571,0.421875,0,1,152.456,1078.0,1
35223,-3.15251,-13.3688,0,-6.68439,0.366942,0,1,210.283,1069.0,1
35225,3.81732,-12.1892,0,-6.09461,-0.133852,1,1,404.408,1114.0,1
35228,3.5595,-12.7219,0,-6.36095,0.216491,0,1,442.584,1168.0,1
35230,1.63912,-14.8863,0,-7.44313,-0.027128,0,1,161.996,1121.0,1
35232,-1.92034,-14.6248,2,-7.31239,-0.069314,0,1,491.111,1036.0,1
35236,1.53306,-11.4726,1,-5.73631,-0.214711,0,1,344.992,1017.0,1
35237,1.83643,-12.0122,0,-6.0061,0.654883,0,0,272.294,1124.0,0
35239,3.4329,-10.6757,1,-5.33784,0.804059,0,0,132.142,1031.0,0
35240,2.96369,-10.271,0,-5.13552,0.187471,0,1,187.197,1074.0,1
35243,2.2355,-12.9572,1,-6.47861,0.388489,1,1,133.607,1134.0,0
35247,4.43048,-10.3084,1,-5.15421,-0.837173,1,1,396.006,1105.0,0
35249,2.4005,-13.9885,0,-6.99424,0.308799,0,1,282.51,1177.0,1
35251,-4.16732,-10.9894,0,-5.49472,0.109167,1,1,219.898,1006.0,1
35252,4.82303,-14.3639,1,-7.18194,0.330771,0,1,427.124,1012.0,1
35255,-1.13422,-13.4127,0,-6.70633,-0.107142,0,1,134.31,1007.0,1
35256,-3.37324,-14.7137,2,-7.35685,-0.931072,1,1,479.909,1162.0,1
35258,4.73917,-13.3673,2,-6.68367,-0.668434,1,1,214.241,1029.0,1
35260,1.49149,-10.4554,0,-5.2277,0.442298,1,1,395.044,1176.0,1
35261,-0.86766,-10.8239,2,-5.41195,-0.935175,0,1,470.895,1043.0,1
35262,0.512665,-11.8354,0,-5.91772,0.261299,0,1,391.507,1062.0,1
35267,4.31354,-10.0971,0,-5.04856,0.315552,0,1,292.062,1028.0,1
35268,-3.57015,-14.577,0,-7.2885,-0.155367,0,1,189.253,1023.0,1
35269,0.133147,-12.9591,0,-6.47954,0.485196,1,1,478.83,1014.0,1
35270,-4.61116,-14.5434,2,-7.27168,-0.648433,0,1,427.484,1101.0,1
35272,-3.28677,-12.4506,0,-6.22528,-0.949525,0,1,322.098,1016.0,1
35274,3.28361,-14.68,0,-7.34001,0.134428,1,1,329.816,1027.0,1
35275,-0.491727,-14.6084,0,-7.3042,-0.291636,0,1,487.616,1123.0,1
35278,-0.738104,-14.4986,2,-7.24928,-0.72921,0,1,463.308,1020.0,1
35281,1.04452,-14.1899,2,-7.09496,-0.080694,1,1,474.811,1005.0,1
35282,2.72057,-10.7256,2,-5.3628,0.0224,0,1,256.817,1033.0,0
35283,0.795929,-14.4215,0,-7.21075,-0.994765,0,1,409.62,1135.0,1
35285,-4.89903,-13.8526,2,-6.92628,-0.605712,0,1,287.23,1139.0,1
35289,2.16787,-12.9948,2,-6.49742,0.122556,0,1,300.196,1116.0,1
35297,-2.73615,-11.1619,0,-5.58097,0.060618,0,1,212.009,1163.0,1
35301,-0.949229,-10.2292,0,-5.11461,-0.338461,0,1,467.932,1091.0,1
35304,-1.27201,-14.3157,2,-7.15785,-0.611871,0,1,290.694,1014.0,1
35308,-1.05914,-11.0162,2,-5.5081,0.202962,1,1,255.723,1002.0,1
35309,0.137535,-11.4148,0,-5.7074,0.018041,0,1,323.982,1168.0,1
35316,-3.02528,-12.9006,2,-6.45032,-0.6034,0,1,126.332,1197.0,1
35319,-2.66782,-14.5097,2,-7.25487,0.3821,0,1,230.423,1078.0,1
35322,-4.23062,-11.4973,0,-5.74864,-0.142577,0,1,249.161,1142.0,1
35324,-2.61657,-13.6283,2,-6.81414,0.132818,1,1,268.249,1025.0,1
35325,4.16446,-10.4414,0,-5.22069,0.024552,0,1,290.909,1080.0,1
35326,4.81772,-13.6121,0,-6.80606,-0.498062,0,1,105.991,1059.0,1
35328,-4.89867,-14.4968,2,-7.24841,0.505455,0,0,326.561,1105.0,0
35331,-3.0574,-11.5582,2,-5.77909,-0.488068,0,1,213.011,1005.0,1
35335,-2.4224,-13.0675,2,-6.53373,-0.378659,0,1,203.575,1012.0,1
35337,3.82218,-13.8347,1,-6.91736,-0.695543,0,1,170.025,1177.0,1
35338,2.00759,-10.722,0,-5.36102,0.369863,0,1,140.299,1071.0,1
35339,2.64344,-14.5423,2,-7.27116,-0.389783,1,1,383.085,1093.0,1
35340,2.87622,-13.0816,1,-6.5408,0.26927,0,1,478.667,1115.0,1
35341,-1.64521,-10.8797,0,-5.43986,-0.464594,0,1,350.675,1093.0,1
35342,-2.76659,-11.0796,0,-5.53982,0.921156,1,0,399.409,1092.0,0
35344,1.23536,-14.6291,1,-7.31454,-0.647676,0,1,136.08,1125.0,1
35345,0.011928,-10.5392,2,-5.2696,0.918748,1,0,134.828,1148.0,0
35346,-2.57262,-11.9291,2,-5.96454,-0.154559,1,1,484.763,1060.0,1
35347,-4.45027,-14.4958,0,-7.24792,-0.836428,1,1,290.251,1104.0,1
35348,-0.408781,-11.1439,2,-5.57197,0.445255,0,1,228.211,1018.0,1
35349,-1.88887,-12.9545,0,-6.47723,0.419493,0,1,401.424,1008.0,1
35352,-0.102484,-12.4008,2,-6.20038,0.227757,0,1,258.032,1195.0,1
35355,1.24298,-12.7918,1,-6.39589,-0.435165,0,1,376.823,1151.0,1
35356,4.69202,-14.7295,1,-7.36476,0.927294,1,0,394.217,1185.0,0
35358,3.01773,-12.5227,0,-6.26136,-0.140857,1,1,214.029,1042.0,1
35360,4.2308,-14.906,2,-7.453,0.454312,0,1,245.734,1120.0,0
35361,2.64836,-13.2756,1,-6.63779,-0.060639,0,1,349.733,1199.0,1
35364,-2.71584,-10.5161,0,-5.25807,0.420752,0,1,111.848,1136.0,1
35369,3.12205,-13.8611,0,-6.93054,-0.396162,1,1,162.552,1038.0,1
35370,2.06047,-13.8243,0,-6.91215,0.57503,0,0,237.485,1005.0,0
35371,2.17826,-10.8378,0,-5.41891,0.012011,1,1,465.526,1127.0,1
35372,-4.11054,-10.1561,2,-5.07805,-0.94852,1,1,302.076,1133.0,1
35379,-1.93503,-11.2212,0,-5.61061,-0.289095,1,1,263.822,1161.0,1
35380,-2.26209,-11.2609,0,-5.63045,0.849904,0,0,279.343,1096.0,0
35382,3.54517,-11.6514,1,-5.8257,-0.786006,0,1,485.617,1129.0,1
35383,2.86172,-11.1842,0,-5.59209,0.482546,0,1,278.597,1038.0,1
35386,1.21806,-14.4258,1,-7.21288,-0.427397,1,1,462.155,1043.0,1
35388,-3.69009,-14.2605,2,-7.13023,0.332603,0,1,458.721,1007.0,1
35391,-3.94345,-13.9929,2,-1.97172,0.789858,0,0,329.371,1050.0,0
35393,0.874831,-13.6281,0,-6.81406,-0.347965,0,1,198.476,1015.0,1
35394,-2.8904,-12.1616,0,-6.08081,-0.655866,0,1,416.073,1062.0,1
35395,1.269,-11.7734,2,-5.88671,-0.047249,0,1,163.477,1122.0,1
35396,-3.55215,-10.6772,2,-5.33861,-0.763922,0,1,442.211,1091.0,1
35397,-0.84785,-10.1285,2,-5.06426,-0.438551,0,1,165.253,1049.0,1
35398,-4.17288,-13.3721,0,-6.68604,-0.832032,1,1,292.164,1188.0,1
35401,1.41548,-13.0993,0,-6.54965,0.852251,0,0,423.783,1067.0,0
35403,2.52467,-12.6354,2,-6.31768,-0.528511,0,1,210.687,1029.0,1
35404,-2.45435,-12.1057,0,-6.05287,0.298337,1,1,259.334,1150.0,1
35407,-3.7071,-10.8548,2,-5.4274,-0.850148,0,1,335.298,1132.0,1
35412,0.184901,-12.9073,1,-6.45363,-0.95908,1,1,293.6,1028.0,1
35415,-1.76967,-14.3805,0,-7.19024,0.565279,0,0,216.306,1132.0,0
35416,-3.02689,-10.8592,0,-5.42961,-0.053651,1,1,122.32,1081.0,1
35418,-3.20432,-11.5582,0,-5.77911,-0.967954,0,1,206.349,1016.0,1
35419,4.35284,-12.604,0,-6.30201,0.338703,1,1,182.829,1130.0,0
35420,-4.86475,-11.43,0,-5.715,-0.163669,0,1,473.169,1194.0,1
35421,2.61894,-14.537,2,-7.2685,0.487802,0,1,335.616,1137.0,0
35423,1.52613,-14.7292,2,-7.3646,-0.873807,1,1,136.035,1131.0,1
35427,-1.13515,-11.7991,0,-5.89954,0.948096,0,0,262.666,1010.0,0
35428,-2.81477,-10.2405,2,-5.12027,0.35319,1,1,131.418,1098.0,1
35430,-2.32745,-12.8012,2,-6.40059,0.386069,0,1,383.499,1033.0,1
35431,4.75752,-12.0323,2,-6.01617,0.842468,0,0,258.298,1057.0,0
35435,4.46518,-12.8551,0,-6.42754,0.963679,0,0,400.203,1188.0,0
35437,3.1042,-14.8836,1,-7.44179,0.493886,0,1,125.743,1178.0,1
35440,-2.45536,-12.3024,0,-6.15121,0.821369,1,0,394.015,1091.0,0
35441,-4.49054,-10.981,0,-5.4905,0.570421,0,0,333.88,1174.0,0
35443,-3.06769,-13.9259,0,-6.96295,0.414245,1,1,112.538,1122.0,1
35450,0.696713,-14.4774,0,-7.23871,0.753481,1,0,223.776,1140.0,0
35451,-4.55546,-11.0763,0,-5.53816,0.168832,0,1,299.855,1175.0,1
35452,-0.38837,-12.6489,0,-6.32447,0.535093,0,0,100.058,1055.0,0
35453,-2.25323,-14.2233,2,-7.11166,-0.526974,1,1,490.911,1091.0,1
35454,-2.82611,-13.9726,2,-6.98629,-0.914432,1,1,232.335,1010.0,1
35456,2.2153,-13.8335,0,-6.91675,0.545765,1,0,429.912,1038.0,0
35458,-4.13512,-10.8683,2,-5.43415,0.462382,0,1,451.666,1135.0,1
35461,3.85508,-12.7772,0,-6.3886,0.4671,1,1,459.186,1127.0,0
35465,-1.74988,-11.9883,0,-5.99413,0.692247,0,0,423.472,1182.0,0
35466,-4.37185,-13.3323,0,-6.66616,0.090633,0,1,303.133,1075.0,1
35468,-2.16267,-14.3906,2,-7.19532,0.009094,1,1,402.521,1105.0,1
35474,-2.66253,-10.7639,0,-5.38193,-0.32306,0,1,490.6,1168.0,1
35475,1.9324,-10.2684,0,-5.13422,0.559084,0,0,180.003,1168.0,0
35476,-0.037875,-13.4796,2,-6.73981,-0.874452,1,1,433.057,1196.0,1
35477,-3.6315,-11.5353,0,-5.76766,-0.300597,0,1,336.083,1182.0,1
35478,4.67725,-12.8203,0,-6.41014,-0.080482,1,1,200.405,1036.0,1
35479,1.81749,-13.6601,2,-6.83003,0.853383,1,0,354.814,1163.0,0
35482,-3.15547,-14.8396,2,-7.4198,0.995331,1,0,269.542,1050.0,0
35484,1.41367,-13.044,1,-6.52201,-0.342859,0,1,253.435,1163.0,1
35487,-0.153997,-13.6792,0,-6.83958,-0.437233,1,1,387.364,1118.0,1
35488,3.3913,-10.2262,0,-5.11311,-0.799276,0,1,314.809,1170.0,1
35489,2.8724,-13.34,0,-6.67,-0.88482,1,1,463.409,1019.0,1
35490,-4.87089,-14.6974,0,-7.34871,-0.210091,1,1,485.263,1072.0,1
35491,3.14654,-10.2374,0,-5.11868,0.776965,1,0,315.77,1112.0,0
35492,-3.56354,-14.8449,2,-7.42243,-0.529255,1,1,361.639,1109.0,1
35493,-4.93637,-13.8431,0,-6.92157,0.853678,0,0,340.923,1033.0,0
35498,4.649,-12.5264,1,-6.2632,-0.016899,0,1,218.967,1013.0,0
35499,0.94307,-10.2832,0,-5.14159,-0.653651,0,1,405.482,1105.0,1
35501,-2.37265,-11.1866,0,-5.59331,-0.574479,0,1,201.484,1049.0,1
35503,-1.6407,-13.4663,2,-6.73315,0.429031,0,1,438.191,1167.0,1
35506,1.87144,-11.3331,0,-5.66656,0.756383,1,0,404.637,1072.0,0
35508,-0.716645,-14.3659,0,-7.18295,0.375147,0,1,483.825,1197.0,1
35509,4.88996,-10.5896,0,-5.29481,-0.427316,0,1,393.572,1198.0,1
35510,1.82671,-10.3088,1,-5.15438,0.265754,0,1,237.575,1076.0,1
35512,-4.51292,-14.3933,0,-7.19666,0.462411,0,1,260.103,1057.0,1
35514,-1.02732,-10.2643,0,-5.13214,0.217209,1,1,412.116,1074.0,1
35517,-4.45574,-12.8757,0,-6.43785,-0.912485,0,1,270.527,1081.0,1
35518,-4.8594,-10.1467,0,-5.07333,0.579284,0,0,254.891,1081.0,0
35519,0.800603,-11.2462,1,-5.62309,-0.896683,0,1,101.708,1199.0,1
35521,-1.14591,-11.4971,2,-5.74855,0.114988,0,1,337.533,1126.0,1
35524,-2.82227,-14.5934,2,-7.2967,0.409683,0,1,309.36,1147.0,1
35525,1.53652,-12.354,0,-6.17698,0.884356,1,0,386.805,1092.0,0
35527,0.191604,-13.0072,0,-6.50361,-0.342662,0,1,280.438,1109.0,1
35528,-3.26792,-13.1633,2,-6.58166,0.169018,1,1,216.087,1042.0,1
35531,-2.32391,-13.9913,0,-6.99566,0.698113,0,0,273.397,1166.0,0
35532,-0.708199,-13.5298,0,-6.76489,-0.807309,0,1,419.065,1127.0,1
35535,-2.06266,-13.8067,0,-6.90336,-0.164011,0,1,361.191,1170.0,1
35536,-2.09083,-14.2,0,-7.1,-0.931224,1,1,371.092,1176.0,1
35538,1.6351,-10.2456,2,-5.12279,0.446918,0,1,363.421,1075.0,1
35541,2.81374,-14.9803,2,-7.49013,0.430965,0,1,392.286,1051.0,1
