,age,workclass,education,education-num,marital-status,occupation,relationship,race,capital-gain,capital-loss,hours-per-week,native-country,income >50K
23558,26,2,11,9,2,3,0,4,3942,0,45,38,0
23559,31,2,14,15,4,9,1,4,0,0,50,38,0
23560,45,4,15,10,2,13,0,4,0,0,40,38,0
23562,55,2,9,13,2,3,0,4,0,0,45,38,1
23563,49,2,12,14,2,9,0,4,0,0,50,38,1
23564,33,3,11,9,4,7,4,1,0,0,40,39,0
23566,19,2,15,10,4,7,3,4,0,0,15,38,0
23567,48,3,9,13,2,3,0,4,0,0,60,38,1
23568,41,2,15,10,0,2,1,4,0,0,40,38,1
23569,29,2,9,13,2,12,0,4,0,0,35,38,1
23570,47,1,12,14,2,9,0,4,0,0,48,38,1
23571,53,1,12,14,2,3,0,2,0,0,40,38,1
23575,43,1,15,10,2,7,0,4,0,0,40,38,0
23578,56,2,9,13,2,11,0,4,0,0,40,38,1
23579,28,2,0,6,4,2,1,4,0,0,40,38,0
23580,44,4,9,13,2,9,0,4,0,0,80,38,0
23582,30,2,8,11,2,3,0,4,0,0,50,38,1
23583,31,1,11,9,2,2,0,4,0,0,40,38,0
23585,64,2,11,9,2,11,0,4,0,0,65,38,1
23586,45,2,11,9,2,7,0,4,0,0,40,38,0
23587,40,2,15,10,4,3,1,4,0,0,50,38,1
23588,19,2,11,9,4,5,3,4,0,0,52,38,0
23589,54,2,9,13,0,3,4,4,0,0,45,38,1
23590,61,3,10,16,2,3,0,1,0,0,40,35,1
23593,33,2,8,11,4,2,1,4,0,0,40,38,0
23595,54,2,11,9,2,2,0,4,0,0,40,38,0
23596,24,2,15,10,2,10,2,4,0,0,24,38,0
23598,42,2,9,13,2,3,0,4,0,0,45,38,1
23599,51,0,12,14,6,11,4,4,0,0,50,7,1
23601,47,1,7,12,5,3,1,4,0,1408,40,38,0
23603,21,2,8,11,4,2,3,2,0,0,40,38,0
23610,43,5,8,11,2,10,0,4,0,0,40,38,0
23611,53,2,11,9,0,6,3,4,0,0,40,38,0
23613,44,2,9,13,2,3,0,4,0,0,40,38,1
23614,31,2,9,13,4,9,1,4,0,0,50,38,0
23615,48,2,3,2,2,7,0,4,0,0,40,38,0
23618,41,5,12,14,2,9,0,4,0,0,40,38,1
23619,35,2,11,9,2,2,0,4,0,0,40,38,1
23621,54,2,15,10,2,11,0,4,0,0,32,38,0
23622,40,2,9,13,5,11,1,4,0,0,40,38,0
23624,23,2,8,11,4,12,1,4,0,0,40,38,0
23625,34,4,11,9,2,2,0,4,0,0,60,38,0
23626,27,1,11,9,4,2,4,2,0,0,40,38,0
23627,32,2,9,13,4,9,1,4,0,0,40,38,1
23628,72,4,15,10,2,4,0,4,0,0,74,38,0
23629,43,1,2,8,2,13,0,4,0,1579,40,38,0
23631,53,2,15,10,5,0,3,4,0,0,40,4,0
23632,18,2,2,8,4,7,3,4,0,0,10,38,0
23633,38,2,0,6,6,13,4,2,114,0,40,38,0
23635,29,2,11,9,4,2,3,4,0,0,45,38,0
23640,28,2,11,9,2,2,0,2,2829,0,40,38,0
23641,55,5,14,15,2,9,0,4,15024,0,40,38,1
23642,50,5,9,13,3,9,1,4,6849,0,40,38,0
23644,42,3,11,9,2,3,0,4,0,0,40,38,0
23645,22,2,15,10,4,6,3,4,0,0,25,38,0
23646,42,2,4,3,2,7,0,4,0,0,44,25,0
23649,45,2,15,10,2,11,0,2,15024,0,99,38,1
23650,55,2,11,9,2,3,0,1,0,0,55,38,0
23651,57,2,9,13,2,10,0,4,0,0,40,38,1
23652,25,2,2,8,4,2,3,4,0,0,40,38,0
23653,43,2,11,9,2,13,0,4,0,0,30,5,0
23654,34,3,9,13,0,4,1,4,0,0,60,38,0
23658,48,2,15,10,0,11,4,4,0,0,45,38,0
23659,38,2,11,9,2,7,0,4,0,0,45,38,0
23660,17,2,0,6,4,2,1,4,594,0,30,38,0
23661,70,2,8,11,2,6,0,4,9386,0,50,38,1
23663,45,2,11,9,2,2,0,4,0,0,46,38,0
23664,56,2,11,9,2,11,0,4,0,0,55,38,1
23665,64,2,11,9,2,6,0,4,0,0,40,38,0
23667,23,2,11,9,4,11,3,4,0,0,40,38,0
23668,42,1,11,9,2,10,0,4,0,0,90,38,0
23669,23,2,15,10,4,5,3,4,0,0,30,38,0
23671,56,1,11,9,2,13,0,4,0,0,40,38,1
23672,41,2,9,13,2,9,0,4,0,1887,40,38,1
23673,47,4,4,3,2,11,0,4,0,2179,50,25,0
23674,21,2,15,10,4,5,3,4,0,0,40,38,0
23675,29,2,11,9,4,2,3,2,0,0,40,38,0
23676,32,5,15,10,3,4,3,4,0,0,50,38,0
23678,69,4,14,15,2,9,0,4,99999,0,40,38,1
23679,19,2,15,10,4,0,2,4,0,0,25,38,0
23680,25,1,9,13,4,2,3,4,0,0,25,38,0
23681,56,2,15,10,2,11,0,4,0,1848,50,38,1
23684,24,2,9,13,4,12,3,4,0,0,40,38,0
23686,40,2,0,6,2,3,0,4,0,0,40,38,1
23690,36,2,11,9,4,2,3,4,0,0,40,38,0
23691,41,2,11,9,2,6,0,4,0,0,40,38,0
23694,36,2,8,11,2,2,0,4,0,0,40,38,0
23695,42,2,0,6,2,6,0,4,0,0,40,38,0
23696,29,2,11,9,2,2,0,4,0,0,60,38,0
23698,23,2,9,13,4,3,1,4,0,0,40,38,0
23700,27,2,11,9,2,0,0,4,2580,0,45,38,0
23701,32,2,9,13,2,11,0,2,15024,0,50,38,1
23702,33,2,15,10,3,9,1,4,0,0,40,38,0
23705,39,2,8,11,2,2,0,4,0,0,40,38,0
23706,50,2,9,13,2,3,0,4,0,0,40,38,1
23707,32,2,15,10,4,0,1,4,0,0,30,38,0
23708,40,0,11,9,2,3,0,4,0,0,40,38,1
23709,58,0,15,10,2,3,0,4,15024,0,40,38,1
23712,56,2,9,13,2,0,0,4,0,0,50,38,0
23713,30,1,9,13,2,10,0,4,0,0,40,38,0
23715,25,2,7,12,4,9,1,4,0,0,50,38,1
23716,33,2,11,9,2,6,0,4,0,0,40,38,1
23717,41,5,9,13,4,9,1,4,0,0,40,38,0
23718,50,2,15,10,0,2,1,4,0,0,40,38,0
23719,44,2,15,10,2,13,0,4,0,0,40,38,0
23720,27,2,9,13,4,3,1,4,0,0,40,38,0
23721,27,2,9,13,4,9,1,1,13550,0,40,38,1
23722,58,2,4,3,2,6,0,4,0,0,40,21,0
23723,25,2,15,10,4,12,3,4,0,0,15,25,0
23725,39,2,11,9,2,3,0,4,0,0,50,38,1
23726,55,2,8,11,2,2,0,4,0,0,40,38,1
23728,44,2,7,12,5,3,1,4,0,0,40,38,0
23731,61,2,5,4,2,4,0,4,0,0,54,38,0
23732,32,2,8,11,2,6,0,4,0,0,40,38,0
23733,35,2,9,13,2,3,0,4,0,0,45,38,1
23734,28,2,15,10,2,2,0,4,0,0,40,38,0
23735,57,2,9,13,2,3,0,1,0,0,40,29,1
23736,32,2,10,16,2,9,0,4,0,0,65,38,1
23739,43,3,11,9,2,2,0,4,0,0,40,38,0
23741,60,5,12,14,2,9,0,1,0,0,38,2,1
23745,48,2,0,6,2,2,0,4,0,0,65,38,1
23752,36,5,12,14,2,9,0,4,0,0,40,38,1
23753,41,2,11,9,2,6,0,4,0,0,40,25,0
23754,33,1,15,10,2,10,0,4,3908,0,40,38,0
23756,34,2,9,13,2,11,0,4,0,1977,50,38,1
23757,27,2,15,10,4,2,1,4,0,0,45,38,0
23758,75,3,1,7,4,3,1,4,0,0,50,38,0
23760,51,2,11,9,2,2,0,4,0,1887,40,38,1
23761,47,2,11,9,2,4,0,4,0,0,40,38,0
23762,31,2,15,10,4,9,1,4,0,0,40,38,0
23765,36,1,9,13,4,10,1,2,0,0,40,38,0
23766,18,2,11,9,4,7,3,4,0,0,20,38,0
23768,34,2,12,14,2,11,0,4,0,0,40,38,0
23769,51,2,15,10,2,2,0,4,3103,0,48,38,1
23771,20,2,11,9,4,7,3,4,0,0,35,38,0
23774,59,2,1,7,2,6,0,4,0,0,40,38,0
23775,31,1,11,9,4,10,1,2,0,0,40,38,0
23778,68,2,5,4,2,7,0,4,0,0,30,38,0
23779,30,2,15,10,2,5,0,4,0,0,40,38,0
23780,34,2,11,9,4,5,1,4,0,0,60,38,0
23781,49,2,5,4,2,6,0,4,0,0,40,38,0
23782,38,2,15,10,2,2,0,4,0,0,40,38,1
23783,60,2,15,10,2,11,0,4,7298,0,40,38,1
23785,24,2,9,13,4,0,1,4,0,0,40,38,0
23788,21,2,4,3,2,7,0,4,0,0,40,25,0
23791,48,2,11,9,0,5,1,4,0,0,40,38,0
23792,40,0,9,13,2,9,0,4,7688,0,66,38,1
23796,30,2,15,10,2,3,0,4,0,0,50,38,0
23800,56,4,12,14,4,11,1,4,0,0,16,38,0
23804,48,4,11,9,2,3,0,1,0,0,30,34,0
23806,42,4,8,11,2,3,0,4,0,0,50,38,0
23809,23,2,11,9,4,11,3,4,0,0,40,38,0
23810,43,1,8,11,2,13,0,4,0,0,22,38,0
23812,22,2,11,9,4,5,3,4,0,0,40,38,0
23814,41,4,8,11,2,2,0,4,0,0,40,40,0
23815,71,3,9,13,2,3,0,4,0,2392,60,38,1
23816,42,2,11,9,2,0,0,4,0,0,45,38,0
23817,31,5,9,13,4,0,1,4,0,0,47,38,0
23819,58,4,11,9,2,4,0,4,0,0,70,38,0
23821,31,2,11,9,2,13,0,4,0,0,65,38,0
23824,35,2,15,10,2,2,0,4,0,0,40,38,0
23827,27,2,2,8,2,4,3,4,0,0,55,38,0
23828,17,2,1,7,4,5,3,4,0,0,40,1,0
23829,35,4,11,9,0,11,1,4,0,0,50,38,1
23833,51,2,6,5,2,2,0,4,0,0,40,38,0
23835,64,4,0,6,2,9,0,4,0,0,10,38,1
23836,54,4,5,4,0,13,1,4,0,0,45,4,0
23837,43,2,11,9,2,2,0,3,0,0,40,25,0
23838,32,2,11,9,0,2,4,4,0,0,35,38,0
23839,36,2,7,12,4,11,1,2,10520,0,43,38,1
23840,26,4,11,9,4,11,2,1,0,0,50,38,1
23841,37,2,9,13,2,3,0,4,0,0,50,38,1
23843,26,2,2,8,2,2,0,4,0,0,40,38,0
23844,50,2,9,13,2,2,0,4,0,1887,50,38,1
23845,47,2,15,10,2,2,0,4,7298,0,40,38,1
23849,37,2,9,13,2,9,0,4,0,0,45,38,1
23852,29,2,9,13,2,2,0,4,0,0,50,38,1
23854,50,4,7,12,2,6,0,4,3103,0,40,38,1
23855,42,5,12,14,4,9,1,4,0,0,70,38,0
23856,32,2,11,9,4,2,3,4,0,0,40,38,0
23857,42,5,15,10,2,10,0,4,0,0,40,38,1
23858,41,4,11,9,2,3,0,4,0,0,50,38,0
23859,25,2,9,13,4,11,1,4,3325,0,40,38,0
23860,65,3,11,9,2,11,0,4,0,0,50,38,0
23861,32,2,15,10,2,6,0,4,0,0,50,38,0
23862,32,2,11,9,4,2,4,4,0,0,10,38,0
23863,24,2,15,10,2,2,0,4,0,0,60,38,0
23867,32,3,15,10,2,3,0,4,0,0,55,38,1
23868,77,2,14,15,2,3,0,4,0,0,40,38,0
23870,26,2,11,9,4,5,1,4,0,0,40,38,0
23871,20,2,15,10,4,5,3,4,0,0,20,38,0
23872,57,5,15,10,2,9,0,2,0,0,35,38,1
23873,40,2,10,16,2,9,0,4,0,0,45,38,0
23874,50,2,12,14,2,11,0,4,0,0,40,38,1
23875,19,2,5,4,2,5,3,4,0,0,45,25,0
23876,54,0,2,8,2,0,0,4,0,0,40,38,0
23877,51,1,15,10,2,10,0,4,0,0,40,38,1
23878,51,1,9,13,2,0,0,4,0,0,50,38,1
23879,38,5,15,10,2,10,0,4,7688,0,40,38,1
23882,32,2,9,13,4,3,1,4,0,0,40,38,0
23883,29,2,15,10,2,2,0,4,0,0,45,38,0
23884,42,2,15,10,0,11,4,4,0,0,40,38,0
23886,27,2,15,10,2,2,0,4,0,0,40,38,0
23889,61,2,9,13,2,11,0,4,0,0,45,38,1
23891,49,2,12,14,3,10,1,1,0,0,40,18,0
23894,46,2,9,13,0,11,4,4,0,0,40,38,1
23895,28,2,11,9,2,13,0,4,0,0,45,38,1
23896,39,4,15,10,2,11,0,4,7688,0,50,38,1
23897,50,1,15,10,2,2,0,4,7688,0,40,38,1
23898,57,2,15,10,3,0,1,4,0,0,40,38,0
23900,79,4,11,9,2,4,0,4,0,0,40,38,0
23902,35,0,9,13,2,9,0,1,0,0,40,39,0
23903,35,1,9,13,2,3,0,4,0,1740,80,38,0
23904,30,2,9,13,2,7,0,4,0,0,60,38,1
23905,26,2,0,6,4,4,1,2,0,0,40,38,0
23907,48,2,11,9,2,2,0,4,0,0,40,38,0
23908,22,2,15,10,4,7,1,4,0,0,45,38,0
23911,47,4,11,9,2,4,0,4,0,0,60,38,0
23912,36,2,11,9,2,13,0,4,0,0,50,38,0
23913,44,2,7,12,2,2,0,4,0,0,40,38,1
23916,34,2,9,13,2,9,0,4,0,0,40,38,1
23917,37,2,15,10,2,2,0,1,0,0,40,16,0
23921,29,2,4,3,2,4,0,4,0,0,40,25,0
23922,24,2,8,11,2,2,0,4,0,0,40,38,0
23923,29,5,15,10,4,9,1,4,0,0,35,38,0
23926,59,2,11,9,2,2,0,4,0,0,40,38,1
23927,27,2,4,3,4,4,4,4,0,0,50,38,0
23928,50,2,7,12,2,2,0,4,0,0,45,38,0
23929,25,2,3,2,4,6,1,4,0,0,24,25,0
23931,36,2,15,10,2,2,0,4,0,0,40,23,0
23932,62,2,15,10,2,0,0,4,0,0,60,38,1
23934,38,2,9,13,0,3,1,4,0,0,55,38,1
23937,49,4,15,10,2,4,0,4,0,0,60,38,0
23938,60,3,9,13,2,9,0,4,7688,0,40,38,1
23939,28,4,11,9,2,3,0,4,0,0,40,30,0
23941,18,2,1,7,4,5,3,4,0,0,12,38,0
23942,43,2,8,11,2,2,0,4,0,0,50,38,1
23943,65,1,2,8,6,3,1,4,2009,0,44,38,0
23944,23,2,0,6,4,2,3,4,0,0,44,38,0
23946,20,4,11,9,4,4,3,4,0,0,40,38,0
23949,32,2,8,11,2,12,0,4,0,0,40,38,0
23950,37,1,15,10,2,13,0,4,0,0,30,38,0
23951,29,4,11,9,2,13,0,4,0,0,45,38,0
23952,59,2,10,16,2,9,0,4,0,2415,45,38,1
23953,22,2,15,10,4,2,3,4,0,0,40,38,0
23955,31,2,11,9,2,2,0,4,0,0,48,38,1
23956,59,4,11,9,2,11,0,4,0,0,60,38,0
23958,56,2,11,9,2,2,0,4,0,0,50,38,1
23960,37,2,11,9,2,4,0,4,0,0,40,38,0
23961,58,5,12,14,2,3,0,4,0,0,40,38,1
23962,41,2,12,14,2,3,0,4,0,0,40,38,1
23963,29,2,11,9,4,11,4,4,0,0,38,38,0
23964,38,4,11,9,2,3,0,4,0,0,50,38,0
23965,36,2,12,14,2,9,0,4,0,1977,50,38,1
23966,19,2,15,10,4,2,3,4,594,0,40,38,0
23970,42,2,9,13,2,9,0,4,7688,0,40,38,1
23971,29,2,7,12,2,0,0,4,0,0,40,38,0
23973,37,2,1,7,2,2,0,4,0,0,40,38,1
23974,39,2,11,9,2,4,0,4,0,0,45,38,0
23976,28,2,7,12,2,13,0,4,0,0,40,38,0
23977,36,2,15,10,2,4,0,4,0,0,56,38,1
23979,44,2,15,10,2,9,0,4,0,0,40,38,0
23981,60,5,11,9,2,7,0,4,0,0,40,38,0
23983,59,2,9,13,2,2,0,2,0,0,48,38,1
23986,31,2,15,10,2,3,0,4,15024,0,50,38,1
23987,40,2,9,13,2,3,0,4,0,1977,50,38,1
23988,33,2,11,9,2,11,0,4,0,0,45,38,1
23989,41,1,12,14,2,9,0,4,0,0,60,38,0
23991,62,2,8,11,0,7,1,4,0,0,40,38,0
23994,43,2,0,6,2,6,0,2,0,1887,40,38,1
23995,55,4,12,14,2,11,0,4,3103,0,55,38,1
23998,55,0,15,10,2,0,0,4,0,0,40,38,1
23999,44,3,9,13,2,3,0,4,99999,0,45,38,1
24001,23,2,11,9,4,6,3,4,0,0,40,38,0
24005,49,2,11,9,0,13,1,4,0,0,90,38,0
24007,25,2,15,10,4,9,1,4,8614,0,40,38,1
24008,44,4,14,15,2,9,0,4,99999,0,50,38,1
24009,17,2,1,7,4,5,3,4,0,0,30,38,0
24010,42,3,12,14,2,3,0,4,0,0,40,38,1
24012,26,2,15,10,4,13,1,4,0,0,40,38,0
24013,24,2,15,10,4,9,1,4,0,0,40,38,0
24014,30,2,9,13,2,3,0,4,0,0,42,38,1
24016,19,2,11,9,4,5,3,4,0,0,28,38,0
24018,52,4,15,10,2,12,0,4,0,0,60,38,1
24019,17,2,0,6,4,5,3,4,0,0,20,38,0
24020,27,2,11,9,4,7,3,4,0,0,22,38,0
24023,37,2,15,10,2,2,0,4,0,0,40,38,1
24025,40,1,7,12,0,3,1,4,8614,0,50,38,1
24026,49,1,11,9,2,2,0,4,0,0,40,38,1
24029,43,4,1,7,2,5,0,4,0,0,60,38,0
24031,32,2,11,9,2,13,0,4,0,0,50,38,1
24032,30,4,8,11,2,4,0,4,0,0,60,38,0
24033,25,1,11,9,4,2,3,4,0,0,40,38,0
24034,42,2,9,13,2,11,0,4,0,0,40,38,1
24035,60,2,15,10,2,2,0,4,0,0,65,38,0
24036,46,2,15,10,2,2,0,4,4386,0,38,38,1
24037,39,1,15,10,2,10,0,4,0,0,40,38,1
24038,28,2,7,12,2,12,0,4,0,1887,70,38,1
24039,26,2,0,6,4,2,1,4,0,0,55,32,0
24041,59,2,15,10,0,9,4,4,0,0,40,38,0
24042,64,5,11,9,2,4,0,4,0,0,40,38,0
24043,90,4,11,9,4,3,1,4,2964,0,12,38,0
24045,36,2,11,9,2,13,0,4,0,2002,40,38,0
24048,47,4,12,14,2,9,0,4,0,0,40,38,1
24049,32,2,12,14,2,3,0,4,0,0,60,38,1
24051,23,2,11,9,4,11,3,4,0,0,30,38,0
24052,62,2,11,9,2,7,0,4,0,0,20,38,0
24055,35,4,9,13,5,2,1,4,0,0,65,38,0
24056,27,2,9,13,4,9,3,1,0,0,40,38,0
24058,18,2,0,6,4,11,1,4,0,0,20,38,0
24060,63,3,7,12,2,11,0,4,0,0,40,38,1
24063,61,2,0,6,2,13,0,4,0,0,50,38,1
24064,50,3,11,9,2,11,0,4,0,0,48,38,1
24065,36,2,9,13,2,11,0,4,0,0,40,38,1
24066,21,2,15,10,4,0,3,4,0,0,50,38,0
24067,38,3,14,15,2,9,0,4,99999,0,50,38,1
24068,30,2,15,10,2,3,2,4,0,0,40,38,0
24069,22,2,11,9,4,2,3,4,2907,0,40,38,0
24071,39,1,11,9,2,6,0,4,0,0,38,38,1
24072,42,2,11,9,2,2,0,4,0,0,50,38,1
24074,42,1,9,13,0,13,1,4,0,0,33,38,0
24075,29,2,9,13,2,3,0,4,0,0,40,38,0
24076,35,2,9,13,4,11,1,4,0,0,55,38,0
24078,28,2,15,10,2,2,0,0,0,0,60,38,0
24082,49,2,11,9,2,7,0,4,0,0,40,38,0
24085,26,2,9,13,4,3,3,4,2463,0,35,38,0
24086,25,2,11,9,4,6,3,4,0,0,40,38,0
24088,56,4,11,9,2,4,0,4,0,0,40,38,0
24089,35,3,7,12,2,11,0,4,0,1887,45,38,1
24090,54,2,11,9,2,2,0,4,0,2051,40,38,0
24092,28,2,9,13,2,11,0,4,0,0,40,38,0
24093,31,2,9,13,4,3,1,4,0,0,40,38,0
24095,52,5,11,9,2,2,0,4,5013,0,40,38,0
24097,19,2,11,9,4,11,1,4,0,0,40,38,0
24098,23,2,2,8,4,0,4,4,0,0,40,38,0
24099,23,2,5,4,4,2,1,4,0,0,40,25,0
24100,52,2,8,11,2,9,0,4,15024,0,40,38,1
24101,33,4,14,15,2,9,0,4,0,0,60,38,1
24103,58,2,11,9,2,2,0,4,0,0,40,38,0
24104,61,2,11,9,2,2,0,4,0,0,45,38,1
24105,39,2,9,13,2,3,0,4,99999,0,70,38,1
24106,38,2,1,7,2,2,0,4,0,0,40,38,0
24107,59,2,11,9,2,3,0,4,0,1887,40,38,1
24108,41,2,9,13,0,3,1,4,0,0,50,38,1
24110,19,2,1,7,4,13,2,4,0,0,10,38,0
24111,22,2,15,10,4,5,3,4,0,0,20,38,0
24113,37,2,11,9,2,2,0,4,3103,0,45,38,1
24114,31,2,2,8,2,2,0,4,0,0,43,38,0
24115,18,2,1,7,4,5,1,4,0,0,40,38,0
24117,28,2,11,9,4,13,1,4,0,0,60,38,0
24119,49,2,9,13,2,3,0,4,0,0,40,38,0
24120,38,1,11,9,2,10,0,4,0,0,40,38,1
24121,19,2,11,9,4,11,3,4,0,0,20,38,0
24122,43,2,9,13,2,3,0,4,7298,0,40,38,1
24123,28,2,11,9,2,3,0,2,15024,0,40,38,1
24125,50,2,12,14,2,3,0,4,0,0,65,38,1
24126,46,2,9,13,0,0,1,4,0,0,40,31,0
24127,20,2,15,10,4,4,3,4,0,0,40,38,0
24128,45,2,9,13,2,3,0,4,0,0,60,38,1
24131,46,4,10,16,2,9,0,4,0,1902,50,38,1
24132,66,2,11,9,2,5,0,4,0,0,40,38,0
24135,25,2,1,7,4,5,3,4,0,0,45,38,0
24136,55,0,14,15,2,3,0,4,15024,0,40,38,1
24137,48,1,5,4,2,13,0,4,0,1902,40,38,0
24139,47,4,12,14,2,3,0,4,0,0,45,38,0
24140,55,4,9,13,2,3,0,4,0,0,40,38,1
24141,41,5,7,12,2,10,0,4,0,0,40,38,0
24142,47,2,15,10,2,11,0,4,0,0,65,38,1
24143,40,2,11,9,4,3,1,0,6849,0,43,38,0
24144,41,2,9,13,2,11,0,4,0,0,40,38,0
24146,52,2,11,9,4,11,1,4,0,0,40,38,0
24147,62,2,10,16,0,9,4,4,15020,0,50,38,1
24148,46,2,1,7,2,5,0,4,0,0,45,38,1
24150,35,4,9,13,2,9,0,4,0,0,40,38,0
24152,21,2,0,6,2,7,0,4,3908,0,40,38,0
24153,35,2,11,9,5,2,1,4,0,0,50,38,0
24154,46,2,9,13,2,11,0,4,0,0,50,18,1
24156,35,2,10,16,2,9,0,1,0,1902,40,35,1
24157,34,2,15,10,0,2,1,4,0,0,60,38,0
24158,21,2,8,11,4,6,1,4,0,0,30,38,0
24159,29,2,11,9,2,4,0,4,0,0,60,38,0
24160,41,3,12,14,2,3,0,4,0,0,60,38,1
24161,51,4,11,9,2,11,0,4,0,0,40,38,0
24163,47,2,9,13,4,3,1,4,0,0,40,38,0
24164,42,3,14,15,2,9,0,4,15024,0,65,38,1
24166,46,2,9,13,2,13,0,4,15024,0,40,38,1
24167,23,2,15,10,4,5,3,2,0,0,40,38,0
24168,49,2,11,9,2,2,0,2,0,0,40,38,0
24170,41,5,9,13,2,0,0,4,0,0,50,38,1
24171,50,2,9,13,2,12,0,4,0,0,40,38,1
24173,27,2,8,11,2,7,0,4,0,0,60,38,0
24174,29,3,11,9,2,2,0,4,0,0,60,38,0
24175,54,2,13,1,2,2,0,1,0,0,40,18,0
24177,32,2,15,10,2,12,0,4,0,0,50,38,0
24178,36,0,9,13,2,9,0,1,0,0,40,38,0
24180,50,4,12,14,2,11,0,4,7688,0,45,38,1
24181,32,4,11,9,0,4,1,4,0,0,65,38,0
24184,38,2,8,11,2,9,0,4,0,0,42,38,0
24186,31,2,15,10,2,3,0,4,0,0,40,38,1
24187,38,2,11,9,2,2,0,4,0,0,55,38,0
24188,50,2,15,10,2,11,0,4,0,0,40,38,1
24189,18,2,1,7,4,5,3,4,0,0,40,38,0
24190,59,3,12,14,2,11,0,4,0,0,40,38,0
24191,56,4,15,10,2,2,0,4,0,0,50,38,1
24192,34,2,11,9,4,0,3,4,0,0,50,38,0
24193,32,2,9,13,2,9,0,4,0,0,40,38,0
24194,29,2,9,13,4,7,1,4,0,0,35,38,0
24196,42,2,9,13,2,12,0,4,0,0,45,38,1
24200,32,2,9,13,2,11,0,4,99999,0,50,38,1
24201,52,1,11,9,2,10,0,4,0,0,56,38,1
24202,29,5,11,9,4,7,1,1,0,0,40,36,0
24204,39,2,15,10,4,0,1,4,0,0,40,38,0
24207,39,2,8,11,2,2,0,4,0,1628,48,38,0
24209,60,1,8,11,2,3,0,4,0,0,60,38,1
24210,51,2,11,9,2,6,0,2,3137,0,40,38,0
24214,20,2,1,7,4,7,3,2,594,0,20,38,0
24215,58,0,11,9,2,13,0,4,0,0,70,38,0
24216,21,5,12,14,4,13,3,4,0,0,15,38,0
24217,28,2,11,9,5,10,2,4,0,0,40,38,0
24218,40,2,0,6,2,6,0,4,0,0,40,38,0
24219,45,4,11,9,2,13,0,4,0,0,50,38,0
24223,44,1,8,11,2,2,0,4,7688,0,40,38,1
24224,26,2,11,9,2,11,0,4,0,0,65,38,0
24225,29,2,7,12,4,11,1,4,0,0,45,25,0
24227,23,2,7,12,4,7,1,4,0,0,40,38,0
24229,45,4,10,16,2,9,0,4,15024,0,40,38,1
24230,51,1,12,14,2,9,0,4,15024,0,40,38,1
24231,22,2,11,9,4,5,3,4,0,0,40,38,0
24233,28,2,11,9,2,0,0,4,0,0,40,38,0
24235,33,2,11,9,2,7,0,2,0,0,35,38,0
24236,37,2,8,11,2,12,0,4,0,0,43,38,0
24239,35,2,1,7,2,4,0,4,0,0,40,38,0
24242,25,2,11,9,4,7,1,4,0,0,40,38,0
24243,21,2,11,9,4,2,2,4,0,0,40,38,0
24244,32,2,15,10,4,7,3,4,0,0,35,38,0
24248,57,2,1,7,2,2,0,4,0,0,40,38,0
24249,31,2,15,10,4,2,1,4,0,0,40,38,0
24250,37,2,9,13,2,3,0,4,0,0,60,38,1
24252,26,4,15,10,2,4,0,4,0,0,78,38,0
24253,44,2,15,10,2,11,0,4,0,0,48,38,0
24254,66,2,5,4,2,2,0,4,0,0,40,38,0
24256,31,2,11,9,2,6,0,4,0,0,40,38,1
24257,53,2,8,11,2,12,0,4,0,0,40,38,1
24259,61,2,6,5,2,2,0,4,0,0,40,38,0
24260,43,2,9,13,2,11,0,4,0,0,40,38,1
24261,38,2,15,10,2,3,0,4,0,0,40,38,0
24262,26,2,11,9,4,0,1,4,0,0,50,25,0
24263,27,2,11,9,2,5,0,0,0,0,8,38,0
24266,56,2,5,4,2,2,0,4,0,0,26,38,0
24267,36,2,15,10,5,3,1,4,0,0,60,38,1
24268,29,2,11,9,4,2,1,2,0,0,40,38,0
24269,28,2,0,6,4,13,4,4,0,0,30,38,0
24270,61,4,10,16,2,9,0,4,0,0,40,38,1
24271,66,4,6,5,2,4,0,4,0,0,25,38,1
24272,31,2,15,10,2,4,0,4,7298,0,50,38,1
24274,67,4,11,9,2,13,0,4,6418,0,58,38,1
24275,26,2,11,9,6,13,1,4,0,0,40,38,0
24276,21,2,15,10,4,2,1,4,0,0,50,38,0
24277,33,2,11,9,2,6,0,4,0,0,40,38,0
24279,59,5,9,13,2,3,0,4,10605,0,50,38,1
24280,82,3,5,4,2,4,0,4,0,0,50,38,0
24282,29,2,9,13,2,3,0,4,0,0,50,9,1
24284,57,4,11,9,2,3,0,4,0,0,1,38,0
24285,41,2,15,10,2,3,0,4,99999,0,50,38,1
24286,55,2,0,6,2,7,0,2,2580,0,40,38,0
24287,27,2,15,10,4,5,1,2,0,0,40,38,0
24288,33,2,11,9,4,2,1,4,0,0,45,38,0
24289,43,5,15,10,0,0,1,2,0,0,50,38,1
24291,68,4,11,9,2,11,0,4,0,0,40,38,0
24293,41,2,9,13,2,9,0,4,0,0,60,38,0
24294,30,2,11,9,2,10,0,4,0,0,40,38,0
24295,31,2,9,13,0,7,1,1,99999,0,70,38,1
24300,41,5,8,11,2,9,0,4,0,0,35,38,1
24302,66,4,5,4,2,4,0,4,0,0,48,38,0
24304,31,2,11,9,2,6,0,4,0,1573,40,38,0
24305,32,2,7,12,0,11,1,4,2597,0,48,38,0
24306,51,2,9,13,2,3,0,4,7688,0,40,38,1
