,x1,x2,x3,x4,x5,x7,x8,x9,x10,class
34868,-3.52659,-10.5775,2,-1.76329,-0.761237,0,1,388.726,1173.0,0
34871,4.09604,-12.9722,1,2.04802,-0.097397,0,1,315.036,1040.0,0
34876,1.21671,-11.0039,0,0.608357,-0.323499,1,1,195.778,1011.0,0
34883,-4.10283,-10.7849,0,-2.05141,0.539741,0,0,477.374,1095.0,0
34885,3.44994,-12.3748,0,1.72497,0.971302,1,0,289.604,1096.0,0
34888,2.08883,-13.3997,0,-6.69985,0.173463,0,1,103.242,1123.0,0
34889,-4.74444,-10.8451,0,-5.42256,0.408136,0,1,301.186,1048.0,1
34890,-2.33718,-12.9906,0,-1.16859,0.099227,0,1,248.356,1072.0,0
34891,-3.66061,-14.5952,0,-1.8303,0.491377,1,1,281.751,1148.0,1
34892,0.786705,-13.9298,0,0.393353,-0.544545,0,1,335.659,1016.0,0
34893,3.79417,-14.7533,1,1.89709,-0.868843,0,1,364.705,1145.0,0
34894,3.16202,-14.3659,2,1.58101,0.07602,0,1,115.69,1047.0,0
34895,-0.179146,-10.9237,0,-0.089573,-0.541412,1,1,451.92,1053.0,0
34896,3.53657,-11.1346,0,-5.56732,-0.442009,0,1,104.626,1058.0,0
34899,3.84971,-10.2895,1,1.92485,-0.349244,0,1,326.154,1035.0,0
34901,-3.59868,-13.755,0,-6.87748,-0.66509,0,1,122.42,1035.0,1
34902,-2.59905,-13.5768,2,-1.29952,-0.024009,1,1,434.441,1162.0,1
34903,1.7586,-12.4039,0,-6.20196,0.784655,0,0,103.124,1011.0,0
34905,-3.53619,-10.3763,2,-1.76809,-0.193158,0,1,388.275,1077.0,0
34909,-0.874375,-12.1714,0,-6.08569,0.05658,1,1,361.117,1130.0,1
34911,-3.9272,-10.6706,2,-1.9636,0.850917,0,0,228.165,1038.0,0
34912,-0.714862,-12.0766,2,-0.357431,0.671699,0,0,444.81,1054.0,0
34914,1.51638,-10.1026,1,0.758192,0.614298,1,0,147.889,1183.0,0
34915,-1.7122,-13.349,0,-6.6745,-0.338618,0,1,181.342,1126.0,0
34918,1.70428,-12.3048,0,-6.15242,0.019381,0,1,397.994,1097.0,0
34919,0.976638,-10.2134,0,0.488319,-0.862703,1,1,383.332,1013.0,0
34921,0.974429,-13.8103,2,0.487215,-0.985248,1,1,299.933,1024.0,0
34924,-2.22024,-13.6822,2,-6.84112,0.13275,0,1,484.505,1030.0,0
34927,3.32396,-13.2529,0,1.66198,-0.775452,1,1,313.526,1052.0,0
34929,-0.485529,-14.5341,0,-7.26705,-0.930674,1,1,197.186,1180.0,1
34933,-0.499467,-11.159,2,-0.249733,-0.539676,0,1,404.141,1060.0,0
34936,2.75112,-12.1721,0,-6.08606,-0.361501,0,1,384.279,1181.0,0
34937,-1.29676,-13.8899,0,-6.94496,-0.333549,0,1,113.838,1031.0,0
34942,0.948604,-14.2929,2,0.474302,0.371435,1,1,174.834,1036.0,0
34944,2.76793,-13.2368,2,-6.6184,-0.051615,0,1,392.459,1123.0,0
34945,4.35959,-14.4955,0,2.17979,0.275685,0,1,471.022,1124.0,0
34946,-3.32373,-13.3981,0,-6.69905,0.616637,0,0,379.849,1032.0,0
34947,0.581274,-14.2476,1,0.290637,-0.737266,0,1,192.991,1080.0,0
34949,3.55639,-10.4678,0,1.77819,-0.154375,0,1,117.567,1086.0,0
34950,4.27085,-13.8326,0,2.13543,-0.163725,0,1,277.467,1116.0,0
34952,-2.60371,-10.3688,0,-1.30185,-0.501945,0,1,422.942,1024.0,0
34953,-2.10376,-10.3349,2,-1.05188,0.597582,1,0,116.88,1100.0,0
34954,4.36958,-11.6586,1,2.18479,0.113825,0,1,370.931,1048.0,0
34955,-4.30481,-12.3783,2,-6.18913,0.641594,1,0,321.47,1161.0,0
34956,-1.42846,-12.9688,0,-6.48438,-0.590334,1,1,234.682,1180.0,0
34957,1.22215,-10.5872,0,0.611077,-0.558742,0,1,135.253,1175.0,0
34959,-1.29404,-13.3478,2,-0.647018,0.269616,0,1,425.708,1157.0,0
34961,4.08133,-10.8893,0,2.04067,0.44504,0,1,471.358,1101.0,0
34963,-3.83394,-14.5873,0,-1.91697,-0.948773,0,1,291.909,1122.0,0
34964,3.50528,-10.0896,1,1.75264,-0.648237,1,1,210.222,1028.0,0
34965,3.78717,-13.5639,1,-6.78196,-0.025396,0,1,472.169,1183.0,0
34966,-1.69702,-12.9874,0,-0.848508,0.981766,1,0,489.053,1130.0,0
34968,2.03912,-11.7548,0,1.01956,0.74068,1,0,312.469,1122.0,0
34969,-3.6634,-11.4326,0,-5.71628,-0.011889,0,1,255.501,1136.0,1
34971,-2.43276,-10.6916,0,-1.21638,0.192071,0,1,193.261,1054.0,0
34972,-2.00256,-10.6629,2,-1.00128,-0.055316,0,1,451.84,1081.0,0
34974,3.86901,-13.6692,0,-6.83459,0.294736,0,1,403.445,1150.0,0
34975,4.85418,-10.1981,1,-5.09905,0.437838,0,1,260.348,1119.0,0
34976,4.00559,-10.4313,1,-5.21565,0.302173,0,1,413.865,1019.0,0
34979,-4.32528,-13.8197,0,-2.16264,0.931882,0,0,190.295,1017.0,0
34983,2.39899,-10.1582,2,1.1995,-0.513063,0,1,468.986,1195.0,0
34984,4.30482,-13.5946,1,2.15241,-0.056588,0,1,252.741,1160.0,0
34986,-2.98386,-10.8786,0,-5.43932,0.929194,0,0,235.286,1057.0,0
34987,0.705372,-12.1721,0,0.352686,-0.143881,1,1,499.666,1072.0,0
34988,-1.30688,-10.3641,0,-0.653442,-0.235306,0,1,218.605,1131.0,0
34989,-1.37991,-13.0691,0,-0.689955,0.866271,0,0,362.06,1060.0,0
34990,1.37868,-11.7398,0,0.689342,-0.208097,0,1,378.357,1023.0,0
34991,1.72392,-12.5312,1,0.861961,0.131667,0,1,225.169,1193.0,0
34992,-4.8009,-11.3016,0,-2.40045,-0.999195,0,1,338.32,1129.0,0
34993,-1.51046,-10.2066,0,-0.75523,-0.416626,0,1,354.44,1163.0,0
34994,4.82609,-14.9487,2,2.41305,-0.599289,1,1,302.179,1161.0,0
34996,-4.80811,-10.5645,0,-2.40405,0.89278,0,0,266.188,1033.0,0
34997,2.89376,-10.9751,0,-5.48753,0.04761,0,1,371.487,1004.0,0
34998,-0.478096,-11.5963,2,-5.79817,0.458148,0,1,125.179,1141.0,0
35001,-3.64979,-14.4286,0,-7.21429,0.001516,0,1,180.506,1145.0,1
35002,4.40959,-14.2481,0,-7.12405,0.839492,0,0,136.595,1164.0,0
35004,4.61057,-11.5763,0,-5.78815,-0.56044,0,1,274.877,1020.0,0
35005,4.93443,-12.9118,0,2.46722,0.745142,0,0,217.297,1146.0,0
35007,-3.30004,-14.2187,0,-1.65002,0.426048,0,1,232.171,1132.0,1
35008,1.58788,-11.3516,2,0.793938,-0.009753,1,1,313.357,1017.0,0
35012,4.18791,-11.5461,0,-5.77305,-0.390751,1,1,284.944,1133.0,0
35013,-1.1679,-14.5172,0,-7.25861,0.671386,0,0,205.382,1181.0,0
35015,-1.17079,-14.0579,2,-0.585396,-0.796773,1,1,461.814,1178.0,0
35016,0.643874,-12.4764,0,-6.23818,-0.01681,0,1,151.656,1141.0,0
35018,-3.98935,-13.5566,0,-1.99468,-0.076915,1,1,388.721,1060.0,1
35019,4.83292,-13.2861,2,-6.64305,-0.181835,0,1,380.504,1101.0,0
35020,3.59522,-10.8456,0,-5.42281,0.889975,0,0,125.579,1153.0,0
35022,-2.51135,-12.2766,2,-1.25568,-0.241693,0,1,257.564,1120.0,0
35025,-0.984117,-11.2063,0,-5.60317,0.845334,1,0,139.472,1111.0,0
35029,-3.02593,-10.6146,0,-5.3073,-0.186248,0,1,280.375,1030.0,1
35030,2.16479,-13.907,2,1.08239,0.941957,0,0,197.893,1077.0,0
35032,-4.31169,-14.4477,0,-2.15585,0.320767,1,1,316.413,1191.0,0
35034,3.09129,-10.3404,0,1.54564,-0.178804,1,1,250.751,1153.0,0
35038,-4.07087,-14.4853,0,-2.03543,-0.623379,0,1,218.911,1117.0,1
35044,-1.27763,-13.4169,2,-6.70847,-0.240312,0,1,461.46,1105.0,0
35046,2.67943,-13.52,0,1.33971,-0.635494,0,1,412.333,1186.0,0
35048,-0.640942,-11.966,0,-0.320471,-0.731084,0,1,323.7,1163.0,0
35053,-4.1618,-14.2172,0,-2.0809,0.142521,0,1,460.496,1181.0,0
35060,3.584,-11.0164,0,1.792,-0.510841,1,1,417.558,1109.0,0
35062,-2.78888,-13.333,2,-1.39444,0.286936,0,1,316.202,1101.0,0
35064,-0.39888,-11.3725,0,-0.19944,0.521082,1,0,391.813,1147.0,0
35067,4.0938,-10.9762,1,2.0469,0.941269,0,0,465.398,1064.0,0
35068,-2.18499,-11.6008,0,-5.80039,-0.988051,0,1,185.974,1060.0,0
35071,0.128121,-13.9615,1,0.064061,-0.29793,0,1,465.085,1053.0,0
35072,4.70824,-12.674,0,2.35412,0.447976,1,1,372.725,1084.0,0
35079,4.03195,-10.2811,0,2.01597,0.447801,0,1,293.866,1105.0,0
35081,-3.07885,-14.9772,2,-7.48859,0.009883,1,1,361.231,1044.0,1
35083,-4.02088,-12.8656,2,-2.01044,-0.132206,0,1,232.161,1100.0,1
35085,3.1753,-13.7307,0,1.58765,-0.474557,1,1,493.798,1025.0,0
35087,1.41677,-14.2469,0,0.708387,-0.300317,0,1,169.159,1072.0,0
35088,1.23163,-14.0211,0,0.615816,-0.674908,0,1,112.811,1087.0,0
35090,-1.63516,-11.319,0,-0.817579,0.07147,0,1,368.195,1062.0,0
35091,0.184228,-12.8338,2,0.092114,0.645148,0,0,245.298,1038.0,0
35093,0.432399,-12.3545,0,0.216199,0.908767,0,0,203.06,1058.0,0
35094,1.11479,-13.3577,2,-6.67883,-0.591978,1,1,432.574,1168.0,0
35097,-4.44944,-12.3351,0,-2.22472,0.171176,0,1,346.729,1197.0,0
35098,3.75124,-11.6647,0,-5.83237,0.737015,1,0,184.759,1102.0,0
35099,2.47678,-13.0494,0,-6.52471,0.229293,0,1,120.005,1100.0,0
35100,4.74955,-14.3726,1,2.37478,0.820788,0,0,231.815,1028.0,0
35104,-0.20673,-10.0676,0,-0.103365,0.431298,1,1,463.104,1187.0,0
35105,-1.98198,-13.8528,0,-0.990992,-0.302925,1,1,391.222,1172.0,0
35108,2.34029,-10.0931,1,-5.04653,-0.858875,0,1,446.375,1066.0,0
35110,3.6526,-11.0308,0,1.8263,0.050361,0,1,418.193,1138.0,0
35111,-3.56923,-10.6656,0,-1.78461,0.002951,0,1,484.934,1177.0,0
35115,-1.9203,-10.2373,0,-0.960148,-0.658414,0,1,437.228,1169.0,0
35116,-4.69112,-11.8469,0,-5.92344,-0.075004,1,1,107.449,1151.0,0
35117,-1.58778,-13.9669,0,-0.79389,0.184204,1,1,484.748,1034.0,0
35118,1.09016,-12.0761,0,-6.03805,-0.176075,0,1,297.975,1026.0,0
35121,-2.1558,-13.3531,2,-1.0779,0.360608,0,1,420.247,1106.0,0
35125,-4.63371,-12.4096,2,-6.20478,-0.269912,0,1,237.3,1012.0,0
35126,-4.75,-11.4895,0,-5.74475,-0.108412,0,1,343.394,1132.0,1
35127,0.516774,-10.005,2,-5.00251,-0.934907,1,1,193.159,1043.0,0
35129,0.501557,-14.7412,2,0.250778,0.140921,1,1,320.574,1179.0,0
35130,-4.58606,-11.9999,0,-2.29303,-0.431779,0,1,202.975,1032.0,0
35135,0.376975,-12.271,1,-6.13551,-0.539002,0,1,207.35,1040.0,0
35136,-3.96032,-13.0041,0,-1.98016,-0.646967,0,1,382.068,1142.0,0
35137,0.151511,-14.3695,1,-7.18476,0.975753,0,0,403.855,1034.0,0
35138,-4.70534,-10.6036,0,-2.35267,0.855916,0,0,132.114,1078.0,0
35139,-4.98315,-11.0708,0,-2.49157,-0.134058,1,1,480.695,1117.0,0
35141,-0.900174,-13.7819,0,-0.450087,-0.271044,0,1,461.696,1143.0,0
35144,-3.46903,-13.5556,0,-6.7778,0.34842,0,1,241.106,1149.0,0
35145,-3.97774,-14.2663,0,-7.13314,0.884418,0,0,449.383,1139.0,0
35151,4.15873,-12.3847,0,-6.19236,-0.605659,0,1,198.818,1178.0,0
35152,2.71342,-14.0492,0,-7.02458,0.110662,1,1,113.037,1157.0,0
35155,0.40509,-11.6859,1,-5.84294,-0.443266,1,1,498.887,1002.0,0
35157,-0.825853,-13.7671,0,-0.412926,0.094978,1,1,388.319,1021.0,0
35160,0.260972,-14.1033,0,-7.05163,-0.846454,1,1,235.26,1069.0,0
35162,3.47092,-11.9643,1,1.73546,-0.873864,0,1,293.442,1001.0,0
35163,1.4423,-12.2329,2,-6.11646,0.22514,0,1,473.077,1074.0,0
35165,-4.00714,-14.3577,2,-2.00357,0.542268,0,0,182.729,1034.0,0
35166,0.652463,-13.9286,2,0.326232,-0.940178,1,1,429.934,1168.0,0
35168,-2.9594,-11.8042,0,-1.4797,-0.982909,0,1,362.516,1130.0,0
35169,1.73043,-14.9923,1,0.865214,0.640025,0,0,179.829,1143.0,0
35170,3.79963,-13.7972,1,-6.89862,0.971095,1,0,300.97,1145.0,0
35171,-1.29148,-12.4195,0,-6.20973,-0.313147,0,1,369.14,1172.0,1
35172,1.07063,-13.8632,0,-6.93158,-0.44126,0,1,440.282,1086.0,0
35177,-0.830193,-10.9585,2,-0.415096,0.186426,0,1,439.697,1153.0,0
35178,4.87251,-14.273,0,2.43626,-0.66254,0,1,274.885,1197.0,0
35180,-0.558084,-11.5132,0,-0.279042,0.137346,0,1,288.665,1171.0,0
35183,-2.48752,-11.1412,0,-1.24376,0.934114,0,0,371.964,1098.0,0
35186,3.87395,-14.7428,1,-7.37142,0.936006,0,0,375.171,1110.0,0
35188,-3.99897,-11.2272,0,-1.99948,-0.444962,1,1,193.674,1109.0,1
35191,-0.324016,-11.9293,0,-0.162008,0.856972,1,0,213.32,1099.0,0
35192,2.36896,-11.219,0,-5.60951,0.309368,0,1,205.344,1199.0,0
35193,-4.4025,-12.413,2,-2.20125,-0.294056,1,1,135.873,1103.0,1
35194,4.30203,-10.9993,1,2.15102,-0.923599,0,1,439.815,1059.0,0
35196,0.026673,-12.0689,0,0.013336,0.66859,0,0,239.869,1047.0,0
35199,-3.38369,-14.719,2,-1.69184,0.681148,0,0,436.118,1185.0,0
35200,3.9407,-11.8821,2,1.97035,0.383676,0,1,299.037,1156.0,0
35202,-1.86838,-10.3104,2,-0.934188,-0.542327,1,1,186.057,1003.0,0
35205,-4.04651,-12.826,0,-6.41299,-0.912499,0,1,361.516,1056.0,0
35206,-0.118026,-12.6505,2,-6.32526,-0.74961,1,1,404.71,1104.0,0
35207,2.98199,-13.1991,0,1.49099,0.119604,1,1,249.055,1098.0,0
35208,1.29668,-10.3753,1,-5.18764,0.862333,1,0,136.61,1134.0,0
35210,-1.57829,-10.6799,0,-5.33993,-0.690348,0,1,110.178,1152.0,0
35218,4.48825,-12.0188,0,2.24413,-0.766771,1,1,135.273,1146.0,0
35221,1.28288,-11.8826,2,0.641441,0.588867,1,0,343.129,1067.0,0
35224,4.15286,-13.9488,0,-6.97442,-0.492893,0,1,365.447,1167.0,0
35226,2.6465,-12.3435,0,-6.17173,0.460653,0,1,197.24,1176.0,0
35227,-0.558227,-10.4267,0,-0.279114,-0.225704,1,1,226.022,1085.0,0
35229,0.053284,-10.8381,1,-5.41903,0.871651,0,0,109.029,1133.0,0
35231,-2.31254,-12.5874,0,-6.29371,0.420159,0,1,105.66,1156.0,1
35233,3.04416,-11.7311,2,1.52208,-0.759971,0,1,333.996,1117.0,0
35234,-0.063993,-11.6998,0,-0.031996,-0.171629,0,1,194.843,1084.0,0
35235,4.8756,-10.9712,0,-5.48559,0.789461,0,0,340.257,1193.0,0
35238,1.73213,-13.7954,0,-6.89771,0.50901,0,0,477.341,1142.0,0
35241,4.49592,-12.3495,2,2.24796,-0.691674,1,1,231.813,1075.0,0
35242,3.74502,-13.7362,1,1.87251,-0.457512,0,1,239.442,1096.0,0
35244,-4.05239,-12.2702,2,-2.0262,-0.45596,0,1,282.193,1136.0,0
35245,1.20627,-11.6677,0,0.603135,-0.769896,1,1,188.49,1022.0,0
35246,-2.69094,-10.0992,2,-1.34547,0.136693,0,1,387.966,1091.0,0
35248,-2.24588,-13.0129,0,-1.12294,-0.055349,0,1,158.764,1086.0,0
35250,3.62297,-12.2226,0,1.81149,-0.450115,0,1,234.447,1044.0,0
35253,-0.782625,-11.9925,0,-0.391313,0.642282,0,0,233.116,1190.0,0
35254,0.109578,-12.6474,2,0.054789,0.966343,1,0,453.127,1057.0,0
35257,1.19395,-12.6086,0,0.596975,-0.331121,0,1,133.758,1020.0,0
35259,-1.35324,-11.3469,2,-0.676619,-0.964416,1,1,136.497,1094.0,0
35263,1.27974,-10.8827,2,0.63987,-0.987359,0,1,132.738,1115.0,0
35264,-3.53001,-10.6288,2,-5.3144,-0.947245,1,1,211.642,1143.0,1
35265,-0.735733,-12.2486,0,-0.367866,0.981158,0,0,445.182,1139.0,0
35266,-4.55537,-10.5179,2,-2.27769,0.540059,1,0,174.665,1153.0,0
35271,-0.640712,-13.3618,0,-0.320356,0.765119,1,0,411.041,1102.0,0
35273,-1.18819,-13.2116,0,-0.594097,-0.658139,1,1,455.585,1004.0,0
35276,4.08569,-10.8608,0,2.04284,-0.869996,0,1,260.595,1146.0,0
35277,0.545074,-11.7265,0,0.272537,0.939232,0,0,172.537,1125.0,0
35279,1.79857,-11.095,2,-5.5475,0.370801,0,1,393.65,1158.0,0
35280,-2.78591,-14.4866,0,-1.39296,-0.880543,0,1,409.251,1165.0,0
35284,3.81202,-14.7942,1,1.90601,0.350554,0,1,381.48,1035.0,0
35286,-4.99968,-12.272,0,-6.13601,0.219371,0,1,395.965,1036.0,1
35287,-4.01501,-11.9489,2,-2.00751,0.980757,0,0,344.117,1140.0,0
35288,-4.08119,-12.2991,0,-2.04059,0.091548,0,1,110.282,1157.0,0
35290,1.08591,-10.5808,0,0.542954,0.215597,1,1,294.185,1002.0,0
35291,-2.87648,-10.1173,0,-5.05867,-0.31476,1,1,279.758,1032.0,0
35292,4.75598,-10.6644,0,-5.3322,-0.483998,0,1,357.446,1175.0,0
35293,-2.99125,-12.5895,2,-6.29477,0.960827,0,0,265.622,1172.0,0
35294,-1.55001,-10.3163,0,-0.775006,-0.931041,1,1,333.257,1094.0,0
35295,2.01059,-12.7762,0,1.0053,-0.597765,0,1,182.36,1195.0,0
35296,4.76745,-14.4744,0,2.38372,-0.110025,0,1,114.315,1160.0,0
35298,-1.17921,-10.1283,0,-5.06417,-0.817195,1,1,296.433,1089.0,1
35299,0.503383,-14.5141,0,0.251692,0.26573,1,1,205.847,1018.0,0
35300,4.8898,-11.5506,1,-5.77532,-0.614452,1,1,454.102,1097.0,0
35302,0.718563,-13.1989,0,0.359282,-0.745145,0,1,158.261,1137.0,0
35303,-3.46282,-13.5537,0,-1.73141,0.378525,0,1,115.776,1162.0,0
35305,-4.82423,-11.4211,0,-2.41211,-0.913576,0,1,454.594,1186.0,0
35306,2.01264,-10.988,0,1.00632,-0.38668,0,1,153.323,1014.0,0
35307,4.66966,-12.2451,0,2.33483,-0.360236,1,1,340.492,1042.0,0
35310,1.28094,-11.0867,0,0.64047,0.130796,0,1,477.955,1130.0,0
35311,0.546538,-10.3063,2,-5.15317,-0.397727,0,1,416.931,1076.0,0
35312,3.06018,-11.0059,0,-5.50297,-0.716035,0,1,264.223,1005.0,0
35313,1.4209,-14.8591,0,-7.42956,-0.185809,0,1,447.088,1137.0,0
35314,0.938013,-14.4498,2,-7.22488,0.152732,0,1,315.18,1084.0,0
35315,-2.69388,-14.7512,0,-1.34694,0.257514,1,1,334.372,1174.0,0
35317,-0.110028,-14.1389,0,-7.06943,-0.001166,0,1,389.289,1017.0,0
35318,-2.85789,-11.809,2,-1.42894,-0.701458,1,1,149.494,1130.0,0
35320,-4.80089,-10.2308,0,-5.11542,-0.375371,0,1,263.906,1081.0,0
35321,-0.253964,-10.0975,0,-0.126982,-0.448026,0,1,433.263,1104.0,0
35323,-1.10169,-11.3136,0,-0.550843,-0.064107,0,1,396.286,1022.0,0
35327,-0.035282,-11.0155,2,-0.017641,0.953369,1,0,351.132,1030.0,0
35329,4.12766,-14.2644,2,-7.13218,-0.285351,0,1,478.873,1031.0,0
35330,-2.8309,-14.3198,2,-7.15992,-0.550455,0,1,378.493,1103.0,0
35332,-1.88384,-12.4488,2,-6.22439,0.365553,0,1,323.553,1121.0,1
35333,2.13726,-11.3183,1,1.06863,0.070053,1,1,380.643,1039.0,0
35334,2.56139,-12.3784,1,-6.18921,-0.231041,0,1,495.471,1085.0,0
35336,-1.62142,-10.7311,2,-5.36553,0.562019,1,0,297.285,1097.0,0
35343,1.11849,-10.2701,1,-5.13506,0.426948,0,1,490.687,1020.0,0
35350,-1.08827,-14.8146,2,-7.40729,0.118411,1,1,382.307,1040.0,0
35351,-4.99106,-14.0688,0,-2.49553,0.610749,0,0,420.631,1052.0,0
35353,-1.52961,-13.5067,2,-0.764805,0.678008,0,0,199.094,1059.0,0
35354,1.39314,-12.808,1,-6.40401,0.529176,0,0,399.437,1174.0,0
35357,1.31245,-12.8525,1,-6.42627,-0.899446,0,1,204.274,1139.0,0
35359,3.86085,-14.1913,1,-7.09566,-0.508546,0,1,280.021,1110.0,0
35362,-2.77573,-11.0773,0,-5.53864,-0.339846,0,1,381.49,1106.0,0
35363,3.86698,-11.1019,0,1.93349,-0.525333,0,1,195.694,1100.0,0
35365,3.47706,-11.6633,1,1.73853,0.454016,1,1,114.985,1101.0,0
35366,-0.621035,-12.5327,0,-6.26634,-0.264686,0,1,344.492,1176.0,0
35367,-4.13593,-13.0304,2,-2.06797,-0.471918,1,1,196.594,1185.0,0
35368,-3.50646,-12.0625,0,-6.03123,0.144305,0,1,378.429,1033.0,1
35373,3.69622,-12.8433,2,1.84811,0.036758,1,1,477.992,1165.0,0
35374,0.06711,-10.3203,0,0.033555,0.654513,1,0,443.43,1092.0,0
35375,-2.39454,-12.4287,2,-6.21434,0.209108,0,1,449.27,1013.0,0
35376,1.26605,-14.8312,0,-7.41562,0.14636,1,1,180.946,1200.0,0
35377,-4.82258,-13.1649,2,-6.58245,-0.659708,0,1,104.473,1076.0,0
35378,-3.47037,-12.4381,0,-1.73519,-0.589586,0,1,305.844,1117.0,0
35381,-0.90286,-13.478,2,-0.45143,-0.434097,1,1,394.315,1095.0,0
35384,2.36244,-11.8721,0,1.18122,-0.933601,1,1,327.967,1061.0,0
35385,-3.17005,-13.7987,0,-6.89936,0.950422,1,0,231.074,1068.0,0
35387,4.83469,-14.386,2,2.41734,0.467178,0,1,111.604,1128.0,0
35389,-4.94348,-10.7959,2,-5.39796,-0.23333,0,1,128.337,1180.0,0
35390,-0.687238,-12.17,0,-0.343619,0.025456,0,1,495.24,1170.0,0
35392,-3.84855,-10.518,0,-5.25902,0.426073,0,1,393.612,1200.0,0
35399,2.6746,-13.9597,0,1.3373,0.851129,1,0,431.999,1155.0,0
35400,2.94454,-11.8599,2,1.47227,-0.436038,0,1,486.396,1060.0,0
35402,-4.12749,-13.4966,0,-6.74828,-0.709556,1,1,448.107,1153.0,0
35405,1.58089,-12.0582,0,0.790447,-0.034168,0,1,436.298,1017.0,0
35406,-2.83139,-10.0074,0,-5.00371,0.283781,0,1,425.192,1124.0,1
35408,-4.09779,-11.6832,0,-2.0489,0.608141,0,0,136.657,1036.0,0
35409,4.59857,-10.1266,2,2.29929,0.233785,0,1,232.998,1012.0,0
35410,1.2102,-14.9523,0,0.605099,0.423922,1,1,120.675,1165.0,0
35411,2.33378,-10.0395,0,1.16689,-0.23123,1,1,318.211,1173.0,0
35413,-0.798109,-11.0321,0,-5.51605,0.588547,0,0,277.234,1056.0,0
35414,0.262833,-11.857,0,0.131417,-0.737418,1,1,207.578,1080.0,0
35417,-0.052153,-12.8289,0,-6.41445,0.021307,0,1,274.589,1114.0,0
35422,1.45874,-10.6113,0,0.729371,0.446531,0,1,373.852,1154.0,0
35424,-1.36209,-14.3265,2,-7.16325,-0.237543,0,1,474.336,1179.0,0
35425,-4.38756,-10.4134,0,-5.20671,-0.993995,0,1,310.773,1128.0,0
35426,2.20246,-14.3255,0,-7.16273,-0.969101,1,1,126.723,1196.0,0
35429,1.60314,-12.289,1,0.801568,-0.768284,0,1,340.868,1076.0,0
35432,4.29101,-14.6018,0,2.14551,-0.378802,0,1,126.11,1119.0,0
35433,4.03161,-13.141,1,2.0158,0.081717,0,1,195.136,1144.0,0
35434,0.885772,-11.0463,2,0.442886,-0.416671,0,1,184.232,1034.0,0
35436,1.65019,-10.0939,1,-5.04695,0.57769,0,0,193.778,1103.0,0
35438,-1.67977,-11.8795,2,-0.839887,0.149699,0,1,464.203,1110.0,0
35439,-0.16573,-10.5848,0,-5.29241,-0.895304,0,1,150.734,1012.0,0
35442,-2.58117,-11.2877,0,-1.29059,0.600744,0,0,239.072,1194.0,0
35444,3.94595,-13.8839,2,-6.94194,-0.700821,0,1,188.791,1091.0,0
35445,-1.68578,-14.6414,2,-7.32068,-0.584771,0,1,237.954,1151.0,1
35446,-4.85303,-10.8174,0,-2.42652,-0.193753,0,1,129.11,1109.0,1
35447,-2.4251,-10.048,2,-5.02399,0.261375,0,1,411.825,1170.0,0
35448,0.552679,-14.8623,1,0.27634,-0.413675,0,1,214.157,1058.0,0
35449,-2.28865,-11.7996,0,-5.89981,-0.599059,0,1,195.081,1081.0,1
35455,-0.288006,-11.8557,0,-5.92783,-0.180132,1,1,411.725,1009.0,0
35457,0.134937,-11.9368,2,0.067469,-0.468798,0,1,480.663,1186.0,0
35459,3.17774,-12.9076,0,-6.45382,0.062685,0,1,407.409,1051.0,0
35460,0.701126,-12.8529,1,-6.42646,0.853821,1,0,280.153,1084.0,0
35462,3.63281,-11.9106,0,1.81641,0.555426,1,0,403.667,1039.0,0
35463,4.51611,-10.9347,0,2.25806,-0.907288,0,1,354.997,1193.0,0
35464,1.39916,-11.7582,2,-5.87909,-0.569451,0,1,351.381,1058.0,0
35467,-0.950406,-10.9157,0,-0.475203,0.197427,1,1,148.67,1108.0,0
35469,-1.12848,-14.6144,0,-7.30722,0.800798,0,0,332.449,1126.0,0
35470,-2.03882,-11.6571,0,-1.01941,-0.204319,1,1,136.485,1178.0,0
35471,2.48776,-11.7703,0,-5.88517,0.590272,1,0,180.785,1021.0,0
35472,3.27791,-13.1656,0,1.63895,-0.722555,0,1,483.559,1099.0,0
35473,-0.01651,-11.6764,0,-0.008255,-0.069353,0,1,454.279,1031.0,0
35480,-4.17252,-13.5799,0,-2.08626,-0.566937,0,1,456.177,1160.0,0
35481,-1.53742,-11.9493,2,-0.768709,0.76232,0,0,362.247,1116.0,0
35483,-3.82656,-12.206,0,-1.91328,-0.724093,1,1,405.838,1125.0,1
35485,-4.79579,-13.0177,2,-6.50885,0.070655,0,1,183.049,1175.0,0
35486,-3.88502,-11.4828,2,-1.94251,0.847182,0,0,296.82,1177.0,0
35494,2.84502,-12.2167,0,1.42251,0.134005,0,1,123.44,1149.0,0
35495,0.809473,-11.9441,0,0.404736,0.107217,0,1,499.53,1084.0,0
35496,-0.952325,-14.4369,0,-7.21843,-0.599094,0,1,318.585,1144.0,0
35497,4.23105,-10.0709,2,2.11552,0.523732,0,0,131.923,1099.0,0
35500,-3.97494,-14.409,0,-7.20451,-0.901037,0,1,132.117,1049.0,1
35502,3.09008,-14.0079,2,1.54504,0.001403,0,1,338.192,1047.0,0
35504,-1.03519,-11.9182,2,-5.95912,0.628635,0,0,173.606,1105.0,0
35505,-0.633371,-10.8897,0,-5.44484,-0.492527,0,1,128.717,1176.0,0
35507,0.660408,-11.1826,0,0.330204,0.565561,0,0,287.867,1114.0,0
