,age,workclass,education,education-num,marital-status,occupation,relationship,race,capital-gain,capital-loss,hours-per-week,native-country,income >50K
23798,51,2,11,9,4,5,3,4,0,0,40,38,0
23799,29,2,8,11,0,3,1,4,0,0,40,38,0
23801,46,2,9,13,5,12,4,4,0,0,40,38,0
23802,41,2,15,10,5,9,3,4,0,3900,40,38,0
23803,29,2,4,3,4,7,2,4,0,0,40,7,0
23805,34,3,11,9,0,11,1,4,0,0,50,38,0
23807,25,2,11,9,4,7,4,4,0,0,30,3,0
23808,47,2,1,7,0,7,4,2,0,0,40,38,0
23811,19,1,15,10,4,7,3,2,0,0,35,38,0
23813,40,1,9,13,0,9,4,4,0,0,70,38,0
23820,36,2,1,7,6,7,4,2,0,0,12,38,0
23823,41,2,11,9,4,0,1,4,0,0,40,38,0
23826,28,2,9,13,4,9,3,4,0,0,15,38,0
23830,45,4,15,10,2,7,5,4,0,0,99,38,0
23831,44,2,9,13,0,0,4,4,0,0,40,38,0
23832,27,2,8,11,4,7,1,1,0,0,40,29,0
23834,49,2,11,9,6,7,1,4,0,0,45,38,0
23842,38,2,7,12,0,0,4,4,0,0,40,38,0
23846,42,2,11,9,0,6,1,4,0,0,40,38,0
23847,66,1,11,9,6,13,1,2,0,0,40,38,0
23848,43,2,11,9,5,0,1,2,0,0,32,38,0
23850,37,2,0,6,0,3,4,4,0,0,35,38,0
23851,25,2,15,10,4,12,3,4,0,0,40,38,0
23864,51,0,11,9,0,3,1,4,0,0,40,38,0
23866,28,2,1,7,3,7,4,4,0,0,35,38,0
23869,47,2,11,9,0,0,4,4,0,0,20,38,0
23881,17,2,2,8,4,11,3,4,0,0,20,38,0
23885,40,2,11,9,0,3,4,4,0,0,40,38,0
23887,22,5,9,13,4,9,3,4,0,0,20,38,0
23888,58,2,1,7,6,7,1,4,0,0,40,38,0
23890,42,2,9,13,2,2,5,2,0,0,35,38,1
23893,43,2,11,9,0,6,1,2,0,0,40,38,0
23899,47,2,11,9,2,7,5,4,0,0,38,38,0
23901,40,2,11,9,2,8,5,4,0,0,45,38,0
23906,49,2,11,9,4,13,4,2,1506,0,40,38,0
23909,22,2,1,7,4,7,3,4,0,0,30,38,0
23910,50,2,0,6,5,0,1,2,0,0,47,22,0
23914,73,2,6,5,6,7,4,4,0,0,9,38,0
23919,46,2,15,10,2,0,5,4,0,0,40,38,1
23924,18,2,2,8,4,0,3,4,0,0,20,38,0
23925,41,2,9,13,0,3,4,2,0,0,90,38,1
23930,42,2,9,13,0,3,4,4,0,0,45,38,0
23933,71,2,8,11,4,0,1,4,0,0,40,38,0
23935,44,2,11,9,3,0,4,2,0,0,40,38,0
23940,26,2,9,13,4,11,1,4,0,0,55,38,0
23945,21,2,15,10,4,7,3,4,0,0,35,38,0
23947,19,2,15,10,4,11,3,1,0,0,18,29,0
23948,77,2,11,9,6,0,1,4,0,0,32,38,0
23957,29,0,15,10,4,7,1,4,0,0,40,38,1
23959,19,2,15,10,4,0,3,4,0,0,20,38,0
23967,46,2,11,9,2,3,5,4,0,0,28,38,1
23968,42,2,12,14,2,9,5,4,0,0,45,38,1
23969,29,2,15,10,4,11,1,4,0,0,40,38,0
23972,47,2,12,14,0,9,4,4,0,0,40,38,0
23975,46,2,9,13,0,11,4,2,0,0,35,38,1
23978,39,2,11,9,0,0,3,4,0,0,40,38,0
23982,35,2,9,13,4,3,1,4,0,0,50,38,1
23984,21,2,15,10,4,11,3,4,0,0,60,38,0
23985,22,2,7,12,4,9,3,4,0,0,16,38,0
23990,31,4,7,12,2,7,5,4,0,0,35,38,1
23992,43,2,11,9,2,9,5,4,0,0,35,38,0
23993,28,1,9,13,4,9,1,2,0,0,60,38,0
23996,42,2,11,9,5,7,4,4,0,0,25,38,0
23997,23,2,9,13,4,9,1,4,0,0,40,38,0
24000,19,2,1,7,4,11,3,3,0,0,32,26,0
24002,41,2,11,9,0,2,4,4,0,0,50,38,0
24004,51,2,11,9,5,5,4,4,0,0,40,38,0
24006,29,5,12,14,4,9,4,1,0,0,20,35,0
24011,21,2,1,7,4,12,3,4,0,0,35,38,0
24017,65,5,5,4,6,7,2,4,0,0,24,38,0
24021,53,2,14,15,4,9,1,4,0,0,40,38,0
24022,24,2,9,13,4,11,1,4,0,0,40,38,0
24024,34,2,8,11,2,0,5,4,0,0,18,38,0
24027,86,2,12,14,4,0,1,4,0,0,40,38,0
24028,49,2,8,11,2,9,5,4,15024,0,60,38,1
24030,47,2,15,10,3,3,4,4,0,0,35,32,0
24040,27,2,15,10,4,0,3,4,0,0,40,38,0
24044,51,2,15,10,0,11,1,4,0,0,45,38,1
24046,39,2,5,4,3,6,4,3,0,0,40,5,0
24050,24,2,7,12,2,0,5,4,0,0,40,38,0
24057,49,2,15,10,0,6,1,4,0,0,35,38,0
24059,19,2,15,10,4,7,3,4,0,0,30,38,0
24061,54,2,11,9,2,7,5,2,0,0,40,38,0
24062,24,2,15,10,2,9,5,4,0,0,40,38,1
24070,33,2,15,10,0,0,1,1,0,0,52,38,0
24077,23,2,15,10,4,7,3,4,0,0,30,38,0
24079,34,2,11,9,0,0,3,4,0,0,40,38,0
24080,40,2,15,10,4,0,1,2,0,0,40,38,0
24081,67,4,11,9,6,7,1,4,0,0,30,38,0
24083,34,2,11,9,4,0,1,4,0,0,40,38,0
24087,40,2,15,10,0,3,4,4,1831,0,30,38,0
24091,25,2,9,13,4,3,1,4,3325,0,40,38,0
24094,45,2,11,9,0,0,4,4,0,0,40,38,0
24096,39,4,12,14,4,9,1,4,0,0,50,3,0
24102,35,2,9,13,4,5,1,1,0,0,50,13,0
24112,59,2,7,12,6,3,4,4,0,0,40,38,0
24116,20,2,15,10,4,11,3,4,0,0,35,38,0
24118,28,2,15,10,4,7,3,4,0,0,30,38,0
24124,41,2,15,10,0,0,1,2,0,0,24,7,0
24129,28,2,15,10,4,3,1,4,0,0,50,38,0
24130,37,2,15,10,2,7,5,4,0,0,40,38,0
24134,38,2,9,13,2,0,5,4,0,0,50,38,1
24138,56,2,15,10,6,2,4,4,0,0,38,38,0
24145,21,2,15,10,4,11,3,3,0,0,20,38,0
24151,29,2,11,9,3,0,3,4,0,0,40,38,0
24162,22,2,11,9,4,0,3,4,0,0,40,38,0
24165,19,2,11,9,4,7,3,4,0,0,40,7,0
24169,58,4,9,13,0,9,1,4,0,0,40,38,0
24172,77,2,11,9,6,0,1,4,0,0,10,38,0
24176,39,5,15,10,5,9,4,2,0,0,37,38,0
24179,24,1,9,13,4,9,3,4,0,0,20,38,0
24182,26,2,9,13,4,3,1,4,0,0,40,38,0
24185,47,2,9,13,6,2,4,2,6497,0,40,38,0
24197,37,2,15,10,0,7,4,2,0,0,40,38,0
24198,36,2,11,9,0,3,1,4,0,0,40,38,0
24199,59,2,12,14,6,3,1,4,0,0,40,38,1
24203,39,2,14,15,4,9,1,4,14084,0,35,38,1
24205,69,2,9,13,6,3,1,4,2346,0,15,38,0
24206,43,2,11,9,2,7,5,4,0,0,35,38,0
24208,19,2,15,10,4,7,3,4,0,0,30,38,0
24211,75,2,15,10,6,9,1,4,0,0,8,38,0
24212,37,5,8,11,4,9,4,2,5455,0,40,38,0
24220,40,4,14,15,2,9,5,4,15024,0,40,38,1
24221,41,2,15,10,4,2,1,4,0,0,40,38,0
24222,58,2,11,9,0,3,4,4,0,0,40,38,0
24226,45,2,12,14,4,9,1,4,0,0,40,38,0
24228,39,5,11,9,0,0,4,4,0,0,40,38,0
24234,23,2,15,10,4,7,4,4,0,0,25,38,0
24237,19,2,15,10,4,0,3,4,0,0,40,38,0
24240,62,2,5,4,0,12,4,4,0,0,38,3,0
24245,32,1,9,13,2,9,5,4,5013,0,45,38,0
24246,70,1,11,9,6,0,1,4,0,0,12,38,0
24251,34,2,11,9,0,7,4,4,0,0,36,38,0
24255,39,1,11,9,0,2,4,4,0,0,40,38,0
24258,36,2,11,9,2,6,5,4,0,0,50,38,0
24264,58,1,6,5,0,7,1,4,0,0,40,38,0
24265,37,5,11,9,0,0,4,4,0,0,12,32,0
24273,21,2,7,12,4,7,3,4,0,0,40,38,0
24278,33,2,11,9,0,7,4,4,0,0,32,38,0
24281,34,5,10,16,2,9,5,4,0,0,50,38,1
24283,19,2,15,10,0,7,3,4,0,0,40,38,0
24290,72,0,15,10,6,12,1,4,0,0,16,38,0
24292,29,2,11,9,5,0,3,4,0,0,40,38,0
24296,54,2,4,3,3,7,4,2,0,0,30,13,0
24297,32,2,7,12,5,3,4,4,25236,0,50,38,1
24298,56,2,11,9,6,11,1,4,0,1974,40,38,0
24301,48,2,11,9,0,0,1,4,0,0,40,38,0
24303,25,3,9,13,4,11,1,4,0,0,50,38,0
24307,42,2,11,9,4,0,2,2,0,2339,40,37,0
24310,43,4,11,9,2,3,5,4,0,0,40,38,0
24311,42,2,15,10,4,13,4,2,0,0,40,38,0
24314,65,2,11,9,6,0,1,4,0,0,20,38,0
24322,22,2,7,12,2,9,5,4,0,0,40,38,0
24326,27,1,9,13,4,9,1,0,3325,0,43,38,0
24327,48,4,8,11,2,3,5,4,0,0,25,38,1
24328,52,2,5,4,4,7,3,4,0,0,7,38,0
24334,32,2,15,10,2,9,5,4,0,0,40,38,1
24341,47,2,11,9,5,7,1,4,0,0,40,38,0
24344,42,2,11,9,0,0,4,4,0,0,40,38,0
24347,38,2,11,9,5,11,4,4,0,0,10,38,0
24349,45,2,7,12,0,2,1,4,0,0,55,38,0
24351,32,0,11,9,4,3,1,2,0,0,40,38,0
24352,18,2,15,10,4,7,3,4,0,0,20,25,0
24354,57,2,7,12,0,12,1,4,0,0,40,38,0
24355,38,2,11,9,2,0,5,4,0,0,60,38,0
24357,26,2,1,7,5,7,4,4,0,0,20,38,0
24367,28,1,9,13,0,9,1,4,0,0,40,38,0
24368,40,2,12,14,4,9,1,4,0,0,40,38,0
24372,55,2,11,9,5,7,1,4,0,0,16,38,0
24376,22,2,9,13,4,9,1,0,14344,0,40,38,1
24377,21,2,11,9,4,11,1,4,0,0,40,38,0
24389,43,2,15,10,0,0,3,4,0,0,40,38,0
24390,49,5,15,10,0,0,4,4,0,0,50,38,0
24391,17,2,0,6,4,7,3,4,0,0,25,38,0
24393,23,2,9,13,4,9,1,4,0,0,38,38,0
24396,25,2,9,13,4,0,3,4,0,0,40,38,0
24399,29,2,9,13,4,9,1,3,0,0,50,38,0
24402,30,1,8,11,0,10,4,0,0,0,40,38,0
24403,24,2,15,10,4,11,3,4,0,0,17,38,0
24404,17,2,0,6,4,7,3,4,0,0,10,38,0
24406,31,2,7,12,4,12,3,4,0,0,40,38,0
24408,39,2,9,13,4,3,3,1,0,0,35,38,0
24410,38,2,11,9,4,7,4,2,0,0,24,38,0
24411,48,2,11,9,0,7,1,2,0,0,20,38,0
24412,60,2,0,6,6,11,1,4,0,0,40,38,0
24415,54,5,10,16,4,3,1,4,0,0,40,38,1
24417,20,2,15,10,4,0,3,4,0,0,40,38,0
24425,47,2,15,10,0,6,1,4,0,0,40,38,0
24426,39,2,11,9,2,9,5,2,0,0,40,38,0
24427,63,1,11,9,2,0,5,4,0,0,35,38,1
24430,38,2,15,10,4,3,3,4,0,0,40,38,0
24433,40,0,15,10,4,0,3,4,0,0,40,38,0
24437,31,2,15,10,5,7,4,4,0,0,50,25,0
24438,33,2,11,9,0,7,4,4,0,0,40,38,0
24439,58,2,11,9,4,0,4,4,0,0,40,38,0
24446,39,2,9,13,4,3,1,4,0,0,40,38,0
24448,22,2,11,9,4,7,4,4,0,0,40,38,0
24449,27,2,9,13,4,3,3,4,0,0,40,38,0
24452,33,4,9,13,2,9,5,4,0,0,50,38,1
24455,26,2,7,12,5,2,1,3,0,0,40,38,0
24459,32,2,12,14,4,3,1,4,0,0,40,38,0
24460,19,5,15,10,4,0,3,4,0,0,15,38,0
24462,31,2,1,7,4,0,4,4,0,0,48,38,0
24463,29,2,11,9,5,11,4,4,0,0,25,38,0
24464,39,2,11,9,4,11,4,2,0,0,40,38,0
24466,26,2,11,9,0,7,4,4,0,0,35,38,0
24468,52,2,6,5,6,0,4,4,0,0,40,38,0
24469,50,1,15,10,0,7,4,2,0,0,40,38,0
24486,29,0,15,10,4,0,4,2,2174,0,40,38,0
24491,48,2,1,7,2,7,5,4,0,0,40,38,0
24492,31,2,9,13,4,12,1,4,0,0,42,38,0
24494,30,2,15,10,4,7,1,4,0,0,40,38,0
24500,20,2,15,10,4,9,3,4,0,0,10,38,0
24506,21,2,15,10,4,7,3,4,0,0,30,38,0
24507,57,2,11,9,6,0,1,4,0,0,40,38,0
24512,28,2,1,7,2,0,5,4,0,0,40,25,0
24516,45,2,15,10,0,9,4,4,0,0,20,38,0
24517,22,2,11,9,4,0,4,4,0,0,40,25,0
24518,38,2,9,13,4,6,1,4,0,0,8,38,0
24519,37,2,8,11,0,9,1,4,0,0,40,38,0
24525,30,2,9,13,4,11,1,4,0,0,40,25,0
24529,48,2,6,5,0,11,1,4,0,0,40,38,0
24531,46,2,11,9,5,5,4,4,0,0,50,28,0
24537,50,2,11,9,0,11,4,4,0,0,65,38,0
24539,18,2,11,9,4,7,3,4,0,0,40,38,0
24543,23,1,9,13,4,9,1,2,0,0,40,38,0
24545,46,2,7,12,0,9,1,4,0,0,50,38,0
24548,37,5,7,12,0,9,4,4,0,0,38,38,0
24552,51,1,0,6,6,7,1,4,0,0,24,38,0
24557,53,2,0,6,0,0,4,4,0,0,48,38,0
24559,18,2,11,9,4,7,3,4,0,0,30,38,0
24562,26,2,9,13,4,12,3,4,0,0,35,38,0
24563,20,2,15,10,4,12,3,4,0,0,15,38,0
24564,41,2,11,9,4,11,1,4,0,0,50,38,0
24566,22,2,15,10,4,7,1,4,0,0,20,38,0
24568,56,2,15,10,0,3,1,4,0,1980,40,38,0
24569,35,2,11,9,2,3,5,4,0,0,40,38,1
24570,34,2,9,13,5,3,1,4,0,0,35,38,0
24571,29,1,12,14,2,9,5,4,0,0,40,38,1
24575,21,2,15,10,4,0,1,4,0,0,30,3,0
24583,45,2,11,9,4,6,4,4,0,0,40,1,0
24584,29,2,15,10,4,7,2,4,0,0,20,38,0
24585,29,5,0,6,4,7,3,2,0,0,40,38,0
24586,33,2,9,13,4,3,1,4,0,0,40,38,0
24588,52,2,11,9,0,11,4,4,0,0,25,38,0
24589,24,2,15,10,5,0,4,4,0,0,35,38,0
24591,40,2,9,13,4,3,1,4,4650,0,48,38,0
24593,33,2,9,13,4,11,1,4,0,0,40,38,0
24598,32,2,8,11,4,12,1,4,0,0,64,38,0
24607,38,2,1,7,2,0,5,4,0,0,32,38,0
24610,32,2,11,9,2,3,5,4,0,0,50,38,1
24611,46,2,8,11,4,3,3,4,0,0,40,38,0
24614,57,4,15,10,2,11,5,4,0,0,25,38,1
24615,47,2,15,10,0,0,4,2,0,0,40,38,0
24623,23,2,15,10,4,0,3,4,0,0,15,38,0
24624,40,2,15,10,0,0,4,4,914,0,40,38,0
24627,35,0,15,10,4,5,4,4,0,0,40,38,0
24632,24,2,11,9,0,7,3,4,0,0,40,23,0
24647,20,2,15,10,4,11,1,4,0,0,20,38,0
24648,31,2,15,10,0,0,1,4,0,0,50,38,0
24649,37,2,10,16,5,9,4,4,0,0,40,38,0
24653,36,4,15,10,4,7,4,4,0,0,50,38,0
24658,22,2,11,9,4,0,3,4,0,0,40,38,0
24663,57,2,11,9,4,0,3,4,0,0,40,38,0
24665,37,1,12,14,2,9,5,4,0,0,45,38,1
24667,17,2,2,8,4,11,3,4,0,0,20,38,0
24668,36,1,15,10,0,0,4,4,0,0,35,38,0
24670,35,2,11,9,2,9,5,4,3942,0,35,38,0
24675,47,3,7,12,6,3,1,4,0,0,67,38,0
24676,29,5,12,14,2,9,5,4,0,0,45,38,1
24677,19,2,11,9,4,0,1,4,0,0,40,38,0
24680,43,0,7,12,2,9,5,2,0,0,40,38,0
24682,42,2,11,9,0,2,4,4,0,0,40,38,0
24684,40,2,9,13,6,3,4,4,0,0,40,38,0
24685,44,2,15,10,0,0,4,4,0,0,38,38,0
24687,36,2,11,9,0,0,4,4,0,0,40,38,0
24688,19,2,15,10,4,11,3,4,0,0,20,38,0
24689,53,1,11,9,2,0,5,4,0,0,40,38,1
24692,33,2,15,10,5,9,4,4,0,0,37,38,0
24697,33,2,11,9,4,11,3,4,0,0,20,38,0
24700,27,2,11,9,4,0,3,4,0,0,40,38,0
24702,22,2,15,10,4,0,1,4,0,0,35,38,0
24707,49,2,15,10,0,0,4,4,0,0,40,38,0
24710,31,2,15,10,4,0,4,2,0,0,40,38,0
24712,25,2,11,9,0,11,4,4,0,0,37,38,0
24715,19,2,2,8,4,4,3,4,0,0,30,38,0
24717,28,2,11,9,0,0,4,4,0,0,50,38,0
24718,53,2,11,9,0,11,1,4,2597,0,40,38,0
24721,45,4,9,13,4,11,1,4,0,0,35,38,0
24724,32,2,15,10,4,0,3,4,0,0,40,38,0
24726,24,2,11,9,4,0,3,4,0,0,40,38,0
24728,32,2,11,9,4,0,2,4,0,0,35,38,0
24730,31,2,15,10,5,11,4,4,0,0,40,25,0
24731,21,2,15,10,4,7,3,4,0,0,35,38,0
24747,18,2,11,9,4,12,3,4,0,0,10,38,0
24748,23,2,15,10,5,11,4,4,0,0,40,38,0
24753,39,2,15,10,4,7,4,2,0,0,40,38,0
24757,34,2,15,10,0,11,1,4,0,0,40,38,0
24761,54,2,9,13,6,11,4,4,0,0,40,38,0
24763,67,2,11,9,6,11,1,4,991,0,18,38,0
24765,37,2,11,9,2,0,5,4,0,0,40,38,0
24766,47,2,9,13,0,7,1,4,0,0,25,10,0
24767,51,2,11,9,0,7,1,4,0,0,40,38,0
24769,19,2,11,9,4,7,1,4,0,0,30,38,0
24772,36,2,15,10,4,7,1,4,0,1617,40,38,0
24774,51,2,11,9,4,0,1,4,0,0,40,38,0
24775,45,4,12,14,4,9,1,4,0,0,60,38,0
24777,59,2,11,9,0,7,1,2,0,0,40,38,0
24782,29,1,9,13,4,9,3,2,0,0,42,38,0
24783,28,2,1,7,4,7,1,2,0,0,40,22,0
24784,18,4,1,7,4,11,3,4,0,0,40,38,0
24785,49,2,9,13,0,9,1,4,0,0,50,38,0
24788,56,2,9,13,4,9,1,4,0,0,45,25,0
24789,41,2,7,12,0,3,4,2,0,0,50,38,0
24793,62,2,11,9,6,2,4,2,0,0,40,38,0
24794,19,2,11,9,4,6,3,4,0,0,40,38,0
24795,29,2,11,9,2,0,5,2,0,0,40,38,0
24799,51,1,7,12,2,0,5,4,0,1628,30,38,0
24803,18,2,11,9,4,0,3,4,0,0,20,38,0
24805,26,3,9,13,4,0,1,4,0,0,40,38,0
24812,37,2,15,10,4,12,3,2,0,0,40,38,0
24815,50,2,15,10,2,0,2,4,0,0,35,38,1
24819,20,2,15,10,4,7,3,4,0,0,16,38,0
24820,29,2,15,10,4,12,1,4,0,0,40,38,0
24822,34,2,8,11,4,9,4,4,0,0,40,10,0
24824,18,2,1,7,4,7,3,4,0,0,20,38,0
24825,22,2,15,10,4,12,2,4,0,0,40,38,0
24826,39,5,10,16,0,9,1,4,0,0,40,38,1
24841,31,2,11,9,4,4,3,4,0,0,40,38,0
24842,57,2,5,4,6,7,1,4,0,0,10,38,0
24845,23,2,11,9,4,0,1,4,0,0,40,38,0
24846,47,2,11,9,0,7,4,4,0,0,40,38,0
24852,20,1,11,9,4,7,4,2,0,0,40,38,0
24854,27,2,9,13,4,3,1,4,0,0,40,38,0
24856,45,2,11,9,4,8,4,2,0,0,30,38,0
24857,53,2,15,10,4,3,1,2,0,0,40,38,0
24864,57,2,15,10,6,0,4,4,0,2258,38,38,1
24870,35,2,11,9,4,3,1,4,0,0,54,38,0
24871,27,1,9,13,4,13,1,4,0,0,40,38,0
24877,36,5,8,11,3,10,3,4,0,0,40,10,0
24880,58,2,11,9,2,11,5,4,0,0,38,38,0
24882,39,2,15,10,0,3,4,4,0,0,56,38,0
24884,50,1,7,12,0,9,1,4,0,0,40,38,0
24885,35,2,9,13,4,9,1,4,0,0,40,38,0
24888,54,2,7,12,0,3,4,4,0,0,55,38,1
24889,42,2,9,13,4,9,3,4,0,0,12,8,0
24896,43,2,15,10,4,0,4,2,0,0,40,38,0
24899,51,2,11,9,4,2,4,4,0,0,45,25,0
24904,21,2,11,9,4,11,1,4,0,0,40,38,0
24907,28,2,9,13,2,9,5,4,0,0,40,38,1
24909,32,2,11,9,4,6,4,2,0,0,40,38,0
24910,55,1,15,10,3,0,4,2,0,0,35,38,0
24911,64,2,11,9,6,9,1,4,0,0,23,38,0
24914,58,2,15,10,0,7,4,2,0,0,40,38,0
24917,31,2,15,10,5,7,4,2,0,0,40,38,0
24918,31,0,11,9,4,6,4,4,0,0,40,38,0
24919,39,2,15,10,2,11,5,4,0,0,45,38,1
24920,19,2,2,8,4,11,3,4,0,0,18,38,0
24921,56,2,11,9,0,7,4,4,0,0,40,38,0
24924,69,2,11,9,6,7,1,4,991,0,18,38,0
24927,39,2,11,9,0,7,4,4,0,0,40,38,0
24932,29,2,11,9,4,6,1,4,0,0,40,38,0
24934,18,2,15,10,4,11,3,4,0,0,35,38,0
24938,48,2,15,10,0,9,4,4,0,0,20,38,0
24941,48,0,11,9,3,0,4,4,1471,0,40,38,0
24942,25,2,9,13,4,0,3,4,0,0,40,38,0
24946,67,2,11,9,4,0,1,4,0,0,38,38,0
24948,47,2,11,9,5,11,1,4,0,0,52,38,0
24950,25,2,9,13,4,11,1,4,0,0,16,38,0
24959,43,2,11,9,2,0,5,4,0,0,35,38,1
24962,22,2,15,10,4,0,3,2,0,0,35,38,0
24964,44,2,11,9,0,7,4,4,0,0,40,38,0
24966,53,2,6,5,6,11,4,2,0,0,25,38,0
24974,50,2,11,9,6,9,4,2,0,0,40,38,0
24979,34,2,15,10,0,11,1,4,0,0,60,38,0
24984,27,2,15,10,2,0,5,4,0,1579,40,38,0
24986,33,2,9,13,4,11,1,4,0,0,40,38,0
24987,57,5,15,10,0,2,1,4,0,0,40,38,0
24991,28,2,15,10,0,0,1,4,0,0,40,38,0
24997,33,2,11,9,0,2,3,4,0,0,42,38,0
24999,25,2,9,13,2,9,5,4,0,0,32,38,0
25000,44,2,1,7,0,11,4,4,0,0,44,38,0
25014,22,2,15,10,2,3,5,4,0,0,40,38,0
25015,44,2,15,10,0,7,4,2,0,0,35,38,0
25016,30,2,15,10,0,11,4,0,0,0,40,38,0
25017,66,2,15,10,0,0,1,4,0,0,20,38,0
25020,34,2,11,9,2,5,5,4,0,0,40,38,0
25031,20,2,6,5,4,3,2,4,0,0,40,25,0
25036,65,2,11,9,6,7,4,4,0,0,17,38,0
25040,18,2,2,8,4,11,3,4,0,0,20,38,0
25045,33,2,15,10,5,7,4,4,0,0,38,7,0
25047,47,2,11,9,0,9,4,0,0,0,40,38,0
25048,30,2,7,12,2,0,5,2,0,0,20,38,0
25058,27,2,9,13,4,9,3,4,0,0,40,38,0
25070,59,2,11,9,5,2,4,0,0,0,40,38,0
25071,70,2,11,9,6,0,4,4,0,0,5,38,0
25073,39,2,11,9,0,9,4,4,0,0,40,38,0
25075,33,2,15,10,5,12,4,4,0,0,50,3,0
25078,74,2,0,6,0,7,1,4,0,0,1,38,0
25086,46,2,11,9,0,2,1,4,0,0,40,38,0
25091,50,1,12,14,0,3,1,4,4650,0,70,38,0
25092,31,5,9,13,4,9,1,4,0,0,40,38,0
25095,28,2,9,13,4,9,1,4,0,0,20,38,0
25096,21,2,11,9,4,7,3,2,0,0,30,38,0
25098,56,1,12,14,0,9,1,4,0,0,40,38,0
25100,48,2,13,1,5,7,4,4,0,0,40,7,0
25109,35,2,11,9,0,3,4,4,0,0,50,38,0
25111,39,2,0,6,5,7,3,2,0,0,12,38,0
25113,23,2,13,1,4,7,3,4,0,0,15,38,0
25115,25,1,11,9,4,9,3,2,0,0,40,38,0
25121,37,2,12,14,4,3,1,4,0,0,40,38,1
25123,21,2,15,10,4,11,3,4,0,0,16,38,0
25124,25,5,15,10,2,0,5,2,0,0,40,38,0
25125,61,5,11,9,6,0,4,0,0,0,40,38,0
25128,24,2,15,10,4,0,4,4,0,0,40,38,0
25131,49,4,6,5,0,7,1,4,0,0,20,38,0
25132,41,1,9,13,0,9,4,4,0,0,35,38,0
25133,33,2,15,10,4,3,1,2,0,0,40,38,0
25135,40,2,10,16,2,9,5,4,0,1977,20,38,1
25138,24,2,15,10,4,11,3,4,0,0,40,38,0
25151,40,4,15,10,2,9,5,4,0,0,40,38,1
25153,19,2,2,8,4,9,1,1,0,0,25,36,0
25157,20,2,15,10,4,0,3,4,0,0,35,38,0
25167,19,2,15,10,4,11,3,4,0,0,20,38,0
25168,21,2,15,10,2,11,5,0,0,0,40,38,0
25173,59,2,15,10,0,7,4,4,0,0,32,38,0
25177,27,2,7,12,4,11,1,4,0,0,40,38,0
25180,31,2,11,9,2,0,5,4,0,0,40,38,1
25184,24,2,9,13,4,0,1,4,0,0,30,38,0
25185,28,2,15,10,4,3,1,2,0,0,45,22,0
25189,51,2,15,10,0,3,1,4,0,0,36,38,0
25192,26,2,9,13,4,9,3,1,0,0,40,38,0
25198,23,5,9,13,4,9,1,4,0,0,40,38,0
25203,17,2,2,8,4,11,3,4,0,0,6,38,0
25206,47,5,11,9,0,0,4,4,1831,0,38,38,0
25207,28,2,15,10,4,0,1,4,0,0,40,38,0
25213,35,2,9,13,4,9,1,4,0,0,40,38,0
25214,28,2,7,12,4,0,3,4,0,0,40,38,0
25217,45,1,11,9,3,0,4,2,0,0,40,38,0
25221,39,1,11,9,0,0,4,4,0,0,40,38,0
25224,32,1,7,12,0,3,1,2,0,0,40,38,0
25226,43,2,11,9,0,3,1,4,0,0,30,38,1
25227,23,2,13,1,4,7,1,1,0,0,40,24,0
25228,18,2,15,10,4,0,3,4,0,0,38,38,0
25231,19,3,15,10,4,7,3,1,0,0,35,34,0
25236,45,2,2,8,2,0,5,2,3103,0,40,38,1
25237,32,2,9,13,4,0,1,4,0,0,48,38,0
25247,23,2,15,10,4,11,1,4,0,0,30,38,0
25248,45,2,8,11,6,0,1,1,0,0,40,38,0
25249,36,2,15,10,2,3,5,4,0,0,35,38,1
25251,44,1,12,14,4,9,1,4,0,1669,40,38,0
25254,50,2,11,9,3,5,4,4,0,0,40,38,0
25255,38,2,11,9,2,3,5,4,15024,0,40,38,1
25256,58,2,9,13,6,3,4,4,0,0,40,38,0
25264,53,2,9,13,0,0,4,4,0,0,40,38,0
25265,24,2,11,9,4,0,3,4,0,0,40,38,0
25272,43,1,9,13,2,9,5,4,0,0,28,38,0
25287,51,2,14,15,4,9,1,4,0,2559,50,38,1
25289,33,2,11,9,5,7,4,4,0,0,40,38,0
25292,37,4,8,11,4,7,3,4,0,0,40,38,0
25297,69,0,1,7,6,0,1,4,0,0,20,38,0
25298,41,4,8,11,0,7,4,4,0,0,10,38,0
25305,51,0,9,13,6,0,1,4,0,0,40,38,0
25307,51,2,0,6,5,0,4,2,0,0,40,38,0
25309,42,2,15,10,0,3,1,4,0,1741,50,38,0
25310,42,2,15,10,0,0,3,4,0,0,40,38,0
25319,60,2,8,11,6,3,4,1,0,0,40,38,1
25323,40,2,11,9,2,3,5,4,0,0,40,38,0
25324,27,2,11,9,2,7,5,4,0,0,40,38,1
25326,43,2,11,9,5,7,1,2,0,0,40,38,0
25330,44,2,12,14,4,9,1,4,0,0,35,38,0
25338,56,2,15,10,0,0,1,4,0,0,45,10,0
25340,26,2,9,13,4,0,3,4,0,0,40,25,0
25343,32,2,15,10,0,6,4,4,0,0,40,38,0
25344,18,2,11,9,4,0,3,4,0,0,30,38,0
25353,30,1,9,13,4,9,1,4,0,0,40,38,0
25357,18,2,15,10,4,11,3,4,0,0,25,38,0
25365,36,2,0,6,4,5,1,4,0,0,34,38,0
25367,23,2,15,10,4,0,1,4,0,0,60,38,0
